date	value	incidence	scenario	lower_ci	upper_ci
2021-06-07	334419	NA	Observed	NA	NA
2021-06-08	334965	546	Observed	NA	NA
2021-06-09	335478	513	Observed	NA	NA
2021-06-10	335866	388	Observed	NA	NA
2021-06-11	336153	287	Observed	NA	NA
2021-06-12	336616	463	Observed	NA	NA
2021-06-13	336879	263	Observed	NA	NA
2021-06-14	337175	296	Observed	NA	NA
2021-06-15	337449	274	Observed	NA	NA
2021-06-16	337802	353	Observed	NA	NA
2021-06-17	338066	264	Observed	NA	NA
2021-06-18	338288	222	Observed	NA	NA
2021-06-19	338508	220	Observed	NA	NA
2021-06-20	338644	136	Observed	NA	NA
2021-06-21	338807	163	Observed	NA	NA
2021-06-22	338978	171	Observed	NA	NA
2021-06-23	339127	149	Observed	NA	NA
2021-06-24	339245	118	Observed	NA	NA
2021-06-25	339373	128	Observed	NA	NA
2021-06-26	339537	164	Observed	NA	NA
2021-06-27	339619	82	Observed	NA	NA
2021-06-28	339739	120	Observed	NA	NA
2021-06-29	339933	194	Observed	NA	NA
2021-06-30	340255	322	Observed	NA	NA
2021-07-01	340379	124	Observed	NA	NA
2021-07-02	340488	109	Observed	NA	NA
2021-07-03	340646	158	Observed	NA	NA
2021-07-04	340724	78	Observed	NA	NA
2021-07-05	340793	69	Observed	NA	NA
2021-07-06	340882	89	Observed	NA	NA
2021-07-07	340959	77	Observed	NA	NA
2021-07-08	341023	64	Observed	NA	NA
2021-07-09	341088	65	Observed	NA	NA
2021-07-10	341137	49	Observed	NA	NA
2021-07-11	341179	42	Observed	NA	NA
2021-07-12	341230	51	Observed	NA	NA
2021-07-13	341274	44	Observed	NA	NA
2021-07-14	341307	33	Observed	NA	NA
2021-07-15	341362	55	Observed	NA	NA
2021-07-16	341401	39	Observed	NA	NA
2021-07-17	341433	32	Observed	NA	NA
2021-07-18	341452	19	Observed	NA	NA
2021-07-19	341486	34	Observed	NA	NA
2021-07-20	341536	50	Observed	NA	NA
2021-07-21	341573	37	Observed	NA	NA
2021-07-22	341998	NA	No intervention	324606	359975
2021-07-23	342345	347	No intervention	322016	363461
2021-07-24	342681	336	No intervention	319854	366575
2021-07-25	343024	343	No intervention	317981	369447
2021-07-26	343340	316	No intervention	316145	372018
2021-07-27	343662	322	No intervention	314483	374476
2021-07-28	343966	304	No intervention	313022	376820
2021-07-29	344273	307	No intervention	311492	379089
2021-07-30	344547	274	No intervention	310290	381239
2021-07-31	344849	302	No intervention	309082	383214
2021-08-01	345149	300	No intervention	307955	385279
2021-08-02	345452	303	No intervention	306837	387246
2021-08-03	345756	304	No intervention	305732	389053
2021-08-04	346037	281	No intervention	304859	390939
2021-08-05	346314	277	No intervention	303799	392673
2021-08-06	346599	285	No intervention	302945	394276
2021-08-07	346881	282	No intervention	302050	395920
2021-08-08	347150	269	No intervention	301208	397694
2021-08-09	347406	256	No intervention	300169	399421
2021-08-10	347685	279	No intervention	299386	401081
2021-08-11	347949	264	No intervention	298629	402647
2021-08-12	348216	267	No intervention	297966	404192
2021-08-13	348462	246	No intervention	297200	405730
2021-08-14	348687	225	No intervention	296378	407173
2021-08-15	348933	246	No intervention	295713	408690
2021-08-16	349174	241	No intervention	294946	410136
2021-08-17	349386	212	No intervention	294373	411590
2021-08-18	349596	210	No intervention	293577	412895
2021-08-19	349828	232	No intervention	292871	414383
2021-08-20	350070	242	No intervention	292156	415571
2021-08-21	350301	231	No intervention	291615	417257
2021-08-22	350501	200	No intervention	290911	418362
2021-08-23	350712	211	No intervention	290375	419610
2021-08-24	350922	210	No intervention	289807	421083
2021-08-25	351133	211	No intervention	289384	422339
2021-08-26	351348	215	No intervention	288824	423577
2021-08-27	351555	207	No intervention	288222	424739
2021-08-28	351753	198	No intervention	287647	425907
2021-08-29	351948	195	No intervention	287056	427590
2021-08-30	352143	195	No intervention	286454	428664
2021-08-31	352332	189	No intervention	286064	429970
2021-09-01	352536	204	No intervention	285497	431229
2021-09-02	352735	199	No intervention	284922	432366
2021-09-03	352919	184	No intervention	284452	433763
2021-09-04	353107	188	No intervention	283952	435019
2021-09-05	353288	181	No intervention	283426	435788
2021-09-06	353461	173	No intervention	283038	437171
2021-09-07	353629	168	No intervention	282431	438312
2021-09-08	353794	165	No intervention	281847	439504
2021-09-09	353989	195	No intervention	281682	440639
2021-09-10	354153	164	No intervention	281012	441848
2021-09-11	354307	154	No intervention	280620	442764
2021-09-12	354494	187	No intervention	279994	444151
2021-09-13	354669	175	No intervention	279750	445276
2021-09-14	354844	175	No intervention	279212	446194
2021-09-15	355009	165	No intervention	278700	447334
2021-09-16	355174	165	No intervention	278426	448282
2021-09-17	355349	175	No intervention	278100	449419
2021-09-18	355520	171	No intervention	277600	450556
2021-09-19	355672	152	No intervention	277117	451769
2021-09-20	355852	180	No intervention	276841	453015
2021-09-21	356002	150	No intervention	276156	454076
2021-09-22	356156	154	No intervention	275814	455354
2021-09-23	356309	153	No intervention	275300	456373
2021-09-24	356471	162	No intervention	274938	457487
2021-09-25	356637	166	No intervention	274506	458464
2021-09-26	356769	132	No intervention	274142	459547
2021-09-27	356917	148	No intervention	273815	460342
2021-09-28	357073	156	No intervention	273296	461521
2021-09-29	357221	148	No intervention	272810	462464
2021-09-30	357363	142	No intervention	272363	463240
2021-10-01	357510	147	No intervention	271853	464733
2021-10-02	357659	149	No intervention	271564	465707
2021-10-03	357798	139	No intervention	271236	466878
2021-10-04	357945	147	No intervention	270764	467721
2021-10-05	358087	142	No intervention	270503	468741
2021-10-06	358247	160	No intervention	269992	469743
2021-10-07	358382	135	No intervention	269744	470815
2021-10-08	358528	146	No intervention	269307	472025
2021-10-09	358677	149	No intervention	268777	472829
2021-10-10	358834	157	No intervention	268592	473916
2021-10-11	358957	123	No intervention	268242	474805
2021-10-12	359093	136	No intervention	267741	475786
2021-10-13	359247	154	No intervention	267239	476732
2021-10-14	359396	149	No intervention	266754	477833
2021-10-15	359542	146	No intervention	266268	478694
2021-10-16	359669	127	No intervention	266400	479776
2021-10-17	359803	134	No intervention	265730	480999
2021-10-18	359931	128	No intervention	265373	481978
2021-10-19	360075	144	No intervention	265024	483215
2021-10-20	360211	136	No intervention	264690	483767
2021-10-21	360353	142	No intervention	264373	485192
2021-10-22	360498	145	No intervention	263712	486263
2021-10-23	360640	142	No intervention	263182	487374
2021-10-24	360777	137	No intervention	263249	488123
2021-10-25	360909	132	No intervention	262807	489097
2021-10-26	361052	143	No intervention	262237	489987
2021-10-27	361214	162	No intervention	261932	490913
2021-10-28	361350	136	No intervention	261303	491903
2021-10-29	361496	146	No intervention	261298	492952
2021-10-30	361621	125	No intervention	261015	494080
2021-10-31	361762	141	No intervention	260708	495339
2021-11-01	361897	135	No intervention	260444	496157
2021-11-02	362032	135	No intervention	259706	496958
2021-11-03	362175	143	No intervention	259449	497655
2021-11-04	362292	117	No intervention	259201	498689
2021-11-05	362429	137	No intervention	259176	499938
2021-11-06	362568	139	No intervention	258768	500802
2021-11-07	362681	113	No intervention	258147	501950
2021-11-08	362805	124	No intervention	257816	502538
2021-11-09	362939	134	No intervention	257437	503857
2021-11-10	363071	132	No intervention	257166	504449
2021-11-11	363190	119	No intervention	256934	505368
2021-11-12	363339	149	No intervention	256674	506418
2021-11-13	363460	121	No intervention	256098	507336
