stat	value
thetaS_last_obs_p_mean	0.9075231
thetaI_last_obs_p_mean	0.0103792
thetaR_last_obs_p_mean	0.08209769
thetaS_last_obs_p_ci_low	0.9057631
thetaS_last_obs_p_ci_med	0.9075231
thetaS_last_obs_p_ci_up	0.9092851
thetaI_last_obs_p_ci_low	0.009765594
thetaI_last_obs_p_ci_med	0.01037222
thetaI_last_obs_p_ci_up	0.01103326
thetaR_last_obs_p_ci_low	0.08044439
thetaR_last_obs_p_ci_med	0.08209853
thetaR_last_obs_p_ci_up	0.08373628
R0_p_mean	1.286247
R0_p_ci_low	1.065053
R0_p_ci_med	1.27638
R0_p_ci_up	1.565514
gamma_p_mean	0.08184629
gamma_p_ci_low	0.05017565
gamma_p_ci_med	0.08196357
gamma_p_ci_up	0.1128662
beta_p_mean	0.1044721
beta_p_ci_low	0.06678722
beta_p_ci_med	0.1046194
beta_p_ci_up	0.1413855
incidence_mean	0.2650079
incidence_ci_low	0.09926599
incidence_ci_median	0.2567385
incidence_ci_up	0.4780959
thetaI_tp1_mean	0.01174489
thetaI_tp1_ci_low	0.01114196
thetaI_tp1_ci_med	0.01174473
thetaI_tp1_ci_up	0.01235258
thetaR_tp1_mean	0.04135574
thetaR_tp1_ci_low	0.04026841
thetaR_tp1_ci_med	0.04135359
thetaR_tp1_ci_up	0.04244826
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.1846675
R_tp1_ci_low	0.08391083
R_tp1_ci_med	0.1646082
R_tp1_ci_up	0.3921422
thetaI_tp2_mean	0.02046688
thetaI_tp2_ci_low	0.01966766
thetaI_tp2_ci_med	0.02046861
thetaI_tp2_ci_up	0.0212605
thetaR_tp2_mean	0.06082616
thetaR_tp2_ci_low	0.05951811
thetaR_tp2_ci_med	0.06082319
thetaR_tp2_ci_up	0.06215626
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.2913241
thetaR_max_ci_low	0.1338248
thetaR_max_ci_med	0.2834187
thetaR_max_ci_up	0.4928769
cumInf_mean	0.3055236
cumInf_ci_low	0.1371822
cumInf_ci_med	0.2974407
cumInf_ci_up	0.518216
dthetaI_tp1_date	04/28/21
first_tp_mean	04/30/21
first_tp_ci_low	04/26/21
first_tp_ci_med	04/29/21
first_tp_ci_up	05/07/21
dthetaI_tp2_date	05/13/21
second_tp_mean	05/10/21
second_tp_ci_low	05/08/21
second_tp_ci_med	05/10/21
second_tp_ci_up	05/13/21
end_p_mean	10/25/21
end_p_ci_low	10/26/21
end_p_ci_med	10/26/21
end_p_ci_up	10/26/21
begin_str	04/10/2021
