Dates	variable	value	upper_ci	color	type	State
2020-05-24	mod_4	3083	10134	Moderate return	solid	ap
2020-05-24	mod_5	3190	10467	Normal (pre-intervention)	solid	ap
2020-05-24	mod_6	3025	9944	Cautious return	solid	ap
2020-05-25	mod_2	3295	11394	Soc. Dist. + Travel Ban	solid	ap
2020-05-25	mod_3	3577	12325	No Intervention	solid	ap
2020-05-25	mod_4	3205	11033	Moderate return	solid	ap
2020-05-25	mod_5	3367	11590	Normal (pre-intervention)	solid	ap
2020-05-25	mod_6	3118	10754	Cautious return	solid	ap
2020-05-26	mod_2	3450	12383	Soc. Dist. + Travel Ban	solid	ap
2020-05-26	mod_3	3847	13810	No Intervention	solid	ap
2020-05-26	mod_4	3331	11899	Moderate return	solid	ap
2020-05-26	mod_5	3563	12697	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	3219	11554	Cautious return	solid	ap
2020-05-27	mod_2	3615	13458	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	4152	15595	No Intervention	solid	ap
2020-05-27	mod_4	3467	12868	Moderate return	solid	ap
2020-05-27	mod_5	3776	14034	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	3319	12335	Cautious return	solid	ap
2020-05-28	mod_2	3784	14621	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	4488	17560	No Intervention	solid	ap
2020-05-28	mod_4	3610	13891	Moderate return	solid	ap
2020-05-28	mod_5	4015	15501	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	3421	13120	Cautious return	solid	ap
2020-05-29	mod_2	3964	15790	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	4862	19723	No Intervention	solid	ap
2020-05-29	mod_4	3762	14910	Moderate return	solid	ap
2020-05-29	mod_5	4286	17136	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	3528	13918	Cautious return	solid	ap
2020-05-30	mod_2	4152	17097	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	5282	22324	No Intervention	solid	ap
2020-05-30	mod_4	3924	16038	Moderate return	solid	ap
2020-05-30	mod_5	4598	19012	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	3634	14778	Cautious return	solid	ap
2020-05-31	mod_2	4348	18438	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	5757	25308	No Intervention	solid	ap
2020-05-31	mod_4	4094	17220	Moderate return	solid	ap
2020-05-31	mod_5	4954	21257	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	3742	15638	Cautious return	solid	ap
2020-06-01	mod_2	4553	19818	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	6293	28730	No Intervention	solid	ap
2020-06-01	mod_4	4276	18522	Moderate return	solid	ap
2020-06-01	mod_5	5366	23954	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	3857	16527	Cautious return	solid	ap
2020-06-02	mod_2	4771	21263	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	6902	32758	No Intervention	solid	ap
2020-06-02	mod_4	4470	19891	Moderate return	solid	ap
2020-06-02	mod_5	5835	27098	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	3973	17462	Cautious return	solid	ap
2020-06-03	mod_2	5006	22945	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	7592	37602	No Intervention	solid	ap
2020-06-03	mod_4	4677	21301	Moderate return	solid	ap
2020-06-03	mod_5	6368	30623	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	4094	18471	Cautious return	solid	ap
2020-06-04	mod_2	5250	24779	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	8385	43233	No Intervention	solid	ap
2020-06-04	mod_4	4896	22975	Moderate return	solid	ap
2020-06-04	mod_5	6975	34966	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	4214	19408	Cautious return	solid	ap
2020-06-05	mod_2	5510	26665	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	9288	49355	No Intervention	solid	ap
2020-06-05	mod_4	5131	24633	Moderate return	solid	ap
2020-06-05	mod_5	7680	39956	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	4331	20343	Cautious return	solid	ap
2020-06-06	mod_2	5781	28615	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	10338	56637	No Intervention	solid	ap
2020-06-06	mod_4	5382	26564	Moderate return	solid	ap
2020-06-06	mod_5	8488	45893	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	4457	21473	Cautious return	solid	ap
2020-06-07	mod_2	6073	30911	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	11546	65451	No Intervention	solid	ap
2020-06-07	mod_4	5649	28659	Moderate return	solid	ap
2020-06-07	mod_5	9430	52736	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	4581	22523	Cautious return	solid	ap
2020-06-08	mod_2	6385	33232	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	12949	76092	No Intervention	solid	ap
2020-06-08	mod_4	5933	30791	Moderate return	solid	ap
2020-06-08	mod_5	10530	61077	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	4709	23498	Cautious return	solid	ap
2020-06-09	mod_2	6720	35795	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	14582	88078	No Intervention	solid	ap
2020-06-09	mod_4	6237	33271	Moderate return	solid	ap
2020-06-09	mod_5	11813	70934	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	4846	24718	Cautious return	solid	ap
2020-06-10	mod_2	7074	38570	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	16489	102285	No Intervention	solid	ap
2020-06-10	mod_4	6564	35830	Moderate return	solid	ap
2020-06-10	mod_5	13321	82366	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	4980	25902	Cautious return	solid	ap
2020-06-11	mod_2	7464	41603	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	18715	119583	No Intervention	solid	ap
2020-06-11	mod_4	6913	38541	Moderate return	solid	ap
2020-06-11	mod_5	15103	95646	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	5120	27151	Cautious return	solid	ap
2020-06-12	mod_2	7877	44803	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	21326	138447	No Intervention	solid	ap
2020-06-12	mod_4	7292	41631	Moderate return	solid	ap
2020-06-12	mod_5	17202	111735	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	5265	28472	Cautious return	solid	ap
2020-06-13	mod_2	8324	48424	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	24403	161119	No Intervention	solid	ap
2020-06-13	mod_4	7702	44923	Moderate return	solid	ap
2020-06-13	mod_5	19701	130836	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	5417	29819	Cautious return	solid	ap
2020-06-14	mod_2	8810	52369	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	28026	187813	No Intervention	solid	ap
2020-06-14	mod_4	8147	48413	Moderate return	solid	ap
2020-06-14	mod_5	22662	152483	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	5575	31150	Cautious return	solid	ap
2020-06-15	mod_2	9329	56445	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	32293	219769	No Intervention	solid	ap
2020-06-15	mod_4	8627	52400	Moderate return	solid	ap
2020-06-15	mod_5	26182	179190	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	5736	32735	Cautious return	solid	ap
2020-06-16	mod_2	9889	60801	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	37318	257463	No Intervention	solid	ap
2020-06-16	mod_4	9149	56375	Moderate return	solid	ap
2020-06-16	mod_5	30364	208984	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	5902	34227	Cautious return	solid	ap
2020-06-17	mod_2	10507	65796	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	43215	300248	No Intervention	solid	ap
2020-06-17	mod_4	9722	61072	Moderate return	solid	ap
2020-06-17	mod_5	35349	246474	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	6075	35766	Cautious return	solid	ap
2020-06-18	mod_2	11174	71264	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	50127	351762	No Intervention	solid	ap
2020-06-18	mod_4	10351	66261	Moderate return	solid	ap
2020-06-18	mod_5	41255	287524	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	6256	37277	Cautious return	solid	ap
2020-06-19	mod_2	11901	76923	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	58208	411067	No Intervention	solid	ap
2020-06-19	mod_4	11042	71944	Moderate return	solid	ap
2020-06-19	mod_5	48256	338553	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	6442	38895	Cautious return	solid	ap
2020-06-20	mod_2	12699	83434	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	67616	480900	No Intervention	solid	ap
2020-06-20	mod_4	11796	77936	Moderate return	solid	ap
2020-06-20	mod_5	56525	398117	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	6640	40797	Cautious return	solid	ap
2020-06-21	mod_2	13564	89994	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	78522	563392	No Intervention	solid	ap
2020-06-21	mod_4	12620	84643	Moderate return	solid	ap
2020-06-21	mod_5	66237	469939	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	6849	42740	Cautious return	solid	ap
2020-06-22	mod_2	14521	97433	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	91130	662629	No Intervention	solid	ap
2020-06-22	mod_4	13531	91929	Moderate return	solid	ap
2020-06-22	mod_5	77597	552663	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	7062	44548	Cautious return	solid	ap
2020-06-23	mod_2	15563	105126	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	105602	772774	No Intervention	solid	ap
2020-06-23	mod_4	14539	99844	Moderate return	solid	ap
2020-06-23	mod_5	90805	650446	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	7283	46431	Cautious return	solid	ap
2020-06-24	mod_2	16710	113675	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	122146	908115	No Intervention	solid	ap
2020-06-24	mod_4	15646	108734	Moderate return	solid	ap
2020-06-24	mod_5	106080	764767	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	7519	48553	Cautious return	solid	ap
2020-06-25	mod_2	17967	123293	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	140962	1062349	No Intervention	solid	ap
2020-06-25	mod_4	16872	117664	Moderate return	solid	ap
2020-06-25	mod_5	123604	900193	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	7765	50551	Cautious return	solid	ap
2020-06-26	mod_2	19350	133669	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	162213	1237309	No Intervention	solid	ap
2020-06-26	mod_4	18234	128380	Moderate return	solid	ap
2020-06-26	mod_5	143616	1058165	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	8023	52868	Cautious return	solid	ap
2020-06-27	mod_2	20879	144502	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	186103	1450112	No Intervention	solid	ap
2020-06-27	mod_4	19742	139754	Moderate return	solid	ap
2020-06-27	mod_5	166302	1245103	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	8300	55489	Cautious return	solid	ap
2020-06-28	mod_2	22572	156739	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	212811	1685542	No Intervention	solid	ap
2020-06-28	mod_4	21411	151356	Moderate return	solid	ap
2020-06-28	mod_5	191895	1464167	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	8594	58104	Cautious return	solid	ap
2020-06-29	mod_2	24425	169258	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	242496	1965748	No Intervention	solid	ap
2020-06-29	mod_4	23262	165043	Moderate return	solid	ap
2020-06-29	mod_5	220514	1723020	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	8896	60337	Cautious return	solid	ap
2020-06-30	mod_2	26471	184371	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	275338	2291678	No Intervention	solid	ap
2020-06-30	mod_4	25325	179948	Moderate return	solid	ap
2020-06-30	mod_5	252346	2020567	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	9213	62783	Cautious return	solid	ap
2020-07-01	mod_2	28718	200696	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	311470	2663590	No Intervention	solid	ap
2020-07-01	mod_4	27604	196858	Moderate return	solid	ap
2020-07-01	mod_5	287547	2372089	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	9549	65578	Cautious return	solid	ap
2020-07-02	mod_2	31186	218129	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	351013	3106181	No Intervention	solid	ap
2020-07-02	mod_4	30103	213859	Moderate return	solid	ap
2020-07-02	mod_5	326212	2773546	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	9908	68387	Cautious return	solid	ap
2020-07-03	mod_2	33902	236202	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	394063	3586005	No Intervention	solid	ap
2020-07-03	mod_4	32872	232700	Moderate return	solid	ap
2020-07-03	mod_5	368534	3245082	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	10283	71675	Cautious return	solid	ap
2020-07-04	mod_2	36880	256655	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	440703	4137766	No Intervention	solid	ap
2020-07-04	mod_4	35933	253806	Moderate return	solid	ap
2020-07-04	mod_5	414584	3775503	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	10689	74942	Cautious return	solid	ap
2020-07-05	mod_2	40128	278903	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	491058	4754353	No Intervention	solid	ap
2020-07-05	mod_4	39302	276202	Moderate return	solid	ap
2020-07-05	mod_5	464401	4381365	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	11120	78050	Cautious return	solid	ap
2020-07-06	mod_2	43689	301967	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	545134	5447059	No Intervention	solid	ap
2020-07-06	mod_4	43004	301992	Moderate return	solid	ap
2020-07-06	mod_5	518078	5063777	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	11579	81717	Cautious return	solid	ap
2020-07-07	mod_2	47577	329322	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	602919	6213159	No Intervention	solid	ap
2020-07-07	mod_4	47054	328871	Moderate return	solid	ap
2020-07-07	mod_5	575626	5837975	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	12061	84884	Cautious return	solid	ap
2020-07-08	mod_2	51799	357349	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	664459	7071374	No Intervention	solid	ap
2020-07-08	mod_4	51481	358052	Moderate return	solid	ap
2020-07-08	mod_5	637087	6675969	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	12577	88512	Cautious return	solid	ap
2020-07-09	mod_2	56395	388587	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	729705	7988783	No Intervention	solid	ap
2020-07-09	mod_4	56312	393253	Moderate return	solid	ap
2020-07-09	mod_5	702457	7625572	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	13124	92570	Cautious return	solid	ap
2020-07-10	mod_2	61378	421689	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	798643	8967571	No Intervention	solid	ap
2020-07-10	mod_4	61581	427532	Moderate return	solid	ap
2020-07-10	mod_5	771632	8614527	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	13702	97077	Cautious return	solid	ap
2020-07-11	mod_2	66773	457489	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	871225	9993285	No Intervention	solid	ap
2020-07-11	mod_4	67293	466187	Moderate return	solid	ap
2020-07-11	mod_5	844606	9667768	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	14324	100972	Cautious return	solid	ap
2020-07-12	mod_2	72610	498452	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	947334	11072180	No Intervention	solid	ap
2020-07-12	mod_4	73483	509958	Moderate return	solid	ap
2020-07-12	mod_5	921287	10740469	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	14994	105559	Cautious return	solid	ap
2020-07-13	mod_2	78902	539798	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	1026880	12187119	No Intervention	solid	ap
2020-07-13	mod_4	80197	557943	Moderate return	solid	ap
2020-07-13	mod_5	1001659	11841106	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	15702	110556	Cautious return	solid	ap
2020-07-14	mod_2	85675	589198	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	1109722	13311418	No Intervention	solid	ap
2020-07-14	mod_4	87391	608208	Moderate return	solid	ap
2020-07-14	mod_5	1085513	13016299	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	16457	114939	Cautious return	solid	ap
2020-07-15	mod_2	92950	640095	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	1195820	14463551	No Intervention	solid	ap
2020-07-15	mod_4	95153	662263	Moderate return	solid	ap
2020-07-15	mod_5	1172742	14236086	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	17257	119872	Cautious return	solid	ap
2020-07-16	mod_2	100722	696882	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	1285013	15631620	No Intervention	solid	ap
2020-07-16	mod_4	103472	723404	Moderate return	solid	ap
2020-07-16	mod_5	1263257	15511100	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	18106	125508	Cautious return	solid	ap
2020-07-17	mod_2	109042	758200	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	1377134	16811273	No Intervention	solid	ap
2020-07-17	mod_4	112386	789267	Moderate return	solid	ap
2020-07-17	mod_5	1356865	16781376	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	19024	130988	Cautious return	solid	ap
2020-07-18	mod_2	117903	819839	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	1472064	18055555	No Intervention	solid	ap
2020-07-18	mod_4	121885	864522	Moderate return	solid	ap
2020-07-18	mod_5	1453390	18064053	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	19989	136725	Cautious return	solid	ap
2020-07-19	mod_2	127323	894841	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	1569720	19273331	No Intervention	solid	ap
2020-07-19	mod_4	132006	940984	Moderate return	solid	ap
2020-07-19	mod_5	1552626	19334229	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	21029	142225	Cautious return	solid	ap
2020-07-20	mod_2	137337	972478	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	1669852	20499972	No Intervention	solid	ap
2020-07-20	mod_4	142770	1028843	Moderate return	solid	ap
2020-07-20	mod_5	1654498	20625251	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	22128	148307	Cautious return	solid	ap
2020-07-21	mod_2	147914	1056554	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	1772370	21715183	No Intervention	solid	ap
2020-07-21	mod_4	154166	1117274	Moderate return	solid	ap
2020-07-21	mod_5	1758706	21913524	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	23294	155467	Cautious return	solid	ap
2020-07-22	mod_2	159098	1150471	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	1877015	22900713	No Intervention	solid	ap
2020-07-22	mod_4	166229	1218927	Moderate return	solid	ap
2020-07-22	mod_5	1865210	23189714	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	24531	162017	Cautious return	solid	ap
2020-07-23	mod_2	170912	1250828	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	1983757	24081167	No Intervention	solid	ap
2020-07-23	mod_4	178977	1332240	Moderate return	solid	ap
2020-07-23	mod_5	1973727	24455587	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	25844	168849	Cautious return	solid	ap
2020-07-24	mod_2	183340	1353427	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	2092447	25276970	No Intervention	solid	ap
2020-07-24	mod_4	192389	1447972	Moderate return	solid	ap
2020-07-24	mod_5	2084046	25675464	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	27244	176692	Cautious return	solid	ap
2020-07-25	mod_2	196399	1470790	Soc. Dist. + Travel Ban	solid	ap
2020-07-25	mod_3	2202774	26459136	No Intervention	solid	ap
2020-07-25	mod_4	206521	1577575	Moderate return	solid	ap
2020-07-25	mod_5	2196099	26858645	Normal (pre-intervention)	solid	ap
2020-07-25	mod_6	28717	184316	Cautious return	solid	ap
2020-07-26	mod_2	210094	1593677	Soc. Dist. + Travel Ban	solid	ap
2020-07-26	mod_3	2314703	27595972	No Intervention	solid	ap
2020-07-26	mod_4	221344	1716984	Moderate return	solid	ap
2020-07-26	mod_5	2309626	28033814	Normal (pre-intervention)	solid	ap
2020-07-26	mod_6	30282	193280	Cautious return	solid	ap
2020-07-27	mod_2	224401	1730018	Soc. Dist. + Travel Ban	solid	ap
2020-07-27	mod_3	2428024	28666303	No Intervention	solid	ap
2020-07-27	mod_4	236889	1875926	Moderate return	solid	ap
2020-07-27	mod_5	2424398	29130595	Normal (pre-intervention)	solid	ap
2020-07-27	mod_6	31926	201800	Cautious return	solid	ap
2020-07-28	mod_2	239386	1874656	Soc. Dist. + Travel Ban	solid	ap
2020-07-28	mod_3	2542645	29706862	No Intervention	solid	ap
2020-07-28	mod_4	253143	2049376	Moderate return	solid	ap
2020-07-28	mod_5	2540356	30194099	Normal (pre-intervention)	solid	ap
2020-07-28	mod_6	33664	210672	Cautious return	solid	ap
2020-07-29	mod_2	255032	2032248	Soc. Dist. + Travel Ban	solid	ap
2020-07-29	mod_3	2658358	30695449	No Intervention	solid	ap
2020-07-29	mod_4	270133	2227441	Moderate return	solid	ap
2020-07-29	mod_5	2657344	31192528	Normal (pre-intervention)	solid	ap
2020-07-29	mod_6	35501	220248	Cautious return	solid	ap
2020-07-30	mod_2	271310	2202999	Soc. Dist. + Travel Ban	solid	ap
2020-07-30	mod_3	2774995	31646307	No Intervention	solid	ap
2020-07-30	mod_4	287819	2418168	Moderate return	solid	ap
2020-07-30	mod_5	2775076	32134661	Normal (pre-intervention)	solid	ap
2020-07-30	mod_6	37434	228950	Cautious return	solid	ap
2020-07-31	mod_2	288234	2381674	Soc. Dist. + Travel Ban	solid	ap
2020-07-31	mod_3	2892521	32554176	No Intervention	solid	ap
2020-07-31	mod_4	306219	2631664	Moderate return	solid	ap
2020-07-31	mod_5	2893477	33041695	Normal (pre-intervention)	solid	ap
2020-07-31	mod_6	39466	239938	Cautious return	solid	ap
2020-08-01	mod_2	305829	2578166	Soc. Dist. + Travel Ban	solid	ap
2020-08-01	mod_3	3010719	33385748	No Intervention	solid	ap
2020-08-01	mod_4	325356	2858391	Moderate return	solid	ap
2020-08-01	mod_5	3012380	33892066	Normal (pre-intervention)	solid	ap
2020-08-01	mod_6	41616	250489	Cautious return	solid	ap
2020-08-02	mod_2	324033	2795117	Soc. Dist. + Travel Ban	solid	ap
2020-08-02	mod_3	3129434	34184654	No Intervention	solid	ap
2020-08-02	mod_4	345200	3102821	Moderate return	solid	ap
2020-08-02	mod_5	3131583	34723250	Normal (pre-intervention)	solid	ap
2020-08-02	mod_6	43866	261589	Cautious return	solid	ap
2020-08-03	mod_2	342914	3015550	Soc. Dist. + Travel Ban	solid	ap
2020-08-03	mod_3	3248463	34918302	No Intervention	solid	ap
2020-08-03	mod_4	365771	3366247	Moderate return	solid	ap
2020-08-03	mod_5	3251025	35439697	Normal (pre-intervention)	solid	ap
2020-08-03	mod_6	46235	274018	Cautious return	solid	ap
2020-08-04	mod_2	362450	3250516	Soc. Dist. + Travel Ban	solid	ap
2020-08-04	mod_3	3367766	35612729	No Intervention	solid	ap
