place,date,cases,recovered,deaths,daily_cases,daily_deaths,daily_recovered,abbrev,total_tests,daily_tests,ppt,tpr,shortfall,dbl,r_est,r_lower,r_upper
Bihar,2020-06-26,8678,6669,56,190,0,189,br,189643,7906,0.0015867051539491298,0.045759664211175735,244256.99999999994,27.8392260638998,1.1099188180704147,1.0426457334292583,1.1792652524240617
Bihar,2020-06-27,8980,6930,58,302,2,261,br,198385,8742,0.0016598477242302544,0.04526551906646168,250615.00000000006,27.001184420021808,1.175792300521212,1.1069557072349596,1.246675918652526
Bihar,2020-06-28,9224,7156,62,244,4,226,br,205832,7447,0.0017221552878179385,0.04481324575381865,255368,26.206753506706875,1.2503517064583147,1.1798722328621385,1.3228468427035032
Bihar,2020-06-29,9618,7374,63,394,1,218,br,212659,6827,0.0017792754350736278,0.04522733578169746,268240.99999999994,24.547348903601236,1.4013368051578066,1.3274645751691945,1.4771811144289386
Bihar,2020-06-30,9988,7544,68,370,5,170,br,220890,8231,0.0018481425702811245,0.04521707637285527,278510,22.49306456599379,1.513655086205254,1.4380400661963586,1.5911802916575981
Bihar,2020-07-01,10204,7811,73,216,5,267,br,228689,7799,0.001913395247657296,0.04461954881957593,281510.99999999994,23.128849877279926,1.4701820538129473,1.3973587423309328,1.544829100296831
Bihar,2020-07-02,10682,7994,78,478,5,183,br,235980,7291,0.0019743975903614456,0.045266548012543435,298120,21.10434655979794,1.548962310986984,1.4762607884524481,1.6233867251882774
Bihar,2020-07-03,11108,8211,84,426,6,217,br,243167,7187,0.0020345297858099065,0.045680540533871786,312233,19.65383470688319,1.6142656144028693,1.5422069647549808,1.6879464370939543
Bihar,2020-07-04,11457,8488,88,349,4,277,br,251097,7930,0.0021008785140562247,0.04562778527819926,321753,19.917939471389175,1.4742372367507448,1.4076385982220991,1.5423535639319215
Bihar,2020-07-05,11860,8765,90,403,2,277,br,257896,6799,0.002157764390896921,0.04598752985699662,335103.99999999994,19.30291164737431,1.3999922807404044,1.3373009067129025,1.4640995179751628
Bihar,2020-07-06,12140,9014,97,280,7,249,br,264109,6213,0.0022097473226238284,0.04596587015209629,342891,20.835839198487367,1.3607158913602886,1.300787026989332,1.4219754301860525
Bihar,2020-07-07,12525,9338,98,385,1,324,br,269277,5168,0.002252986947791165,0.04651344154903687,356972.99999999994,21.436694817586357,1.2266746264543316,1.1713190695086853,1.2832902736047984
Bihar,2020-07-08,13274,9541,100,749,2,203,br,275554,6277,0.0023055053547523427,0.04817204613251849,388146.00000000006,18.446860017370312,1.3754619920718898,1.3181536818346284,1.4339726370003683
Bihar,2020-07-09,13978,9792,109,704,9,251,br,284059,8505,0.0023766649933065595,0.04920808705233772,414841,18.042345579992382,1.5376557991516855,1.4782238191519836,1.5982426988066192
Bihar,2020-07-10,14330,10251,111,352,2,459,br,291654,7595,0.002440210843373494,0.049133562371851576,424845.9999999999,19.050753877387386,1.4351200029843738,1.379087268622845,1.4922528899751843
Bihar,2020-07-11,15039,10991,118,709,7,740,br,300762,9108,0.0025164156626506025,0.050002992399305765,451188.00000000006,17.835334876144273,1.5887856307791577,1.5314814376183559,1.6471276071593817
Bihar,2020-07-12,16305,11953,125,1266,7,962,br,310013,9251,0.0025938169344042836,0.052594568614864536,505237,15.243556165895896,1.9507317074578963,1.8890430114871999,2.013397714264027
Bihar,2020-07-13,17421,12364,134,1116,9,411,br,319142,9129,0.002670197456492637,0.054586986357170166,551908.0000000001,13.434178767495524,1.9847392128662584,1.9247943407513475,2.0455904586522915
Bihar,2020-07-14,18853,13019,143,1432,9,655,br,329160,10018,0.0027540160642570283,0.057276096731073034,613490,11.864738420373621,2.1126802485447995,2.053792332085877,2.172388920459318
Bihar,2020-07-15,20173,13533,157,1320,14,514,br,337212,8052,0.0028213855421686746,0.05982290072713901,671437.9999999999,11.592811396845523,2.2652455640625426,2.207536017463389,2.323689370619962
Bihar,2020-07-16,21558,14101,167,1385,10,568,br,347457,10245,0.0029071034136546187,0.06204508759357273,730443,11.198828345147135,2.233616084155088,2.17972461724807,2.288156493611397
Bihar,2020-07-17,23300,14997,173,1742,6,896,br,357730,10273,0.0029930555555555557,0.06513292147709167,807270.0000000001,9.981586179721322,2.097352756167447,2.0484905844875825,2.1467828219047407
Bihar,2020-07-18,24967,15771,177,1667,4,774,br,368232,10502,0.0030809236947791164,0.06780236372721545,880117.9999999999,9.57181393534354,1.9820409083116066,1.9375730834815263,2.0270062230021306
Bihar,2020-07-19,26379,16597,179,1412,2,826,br,378508,10276,0.00316690093708166,0.06969205406490749,940442.0000000001,10.085359115422541,1.746748712997185,1.7075080187408627,1.7864290040052357
Bihar,2020-07-20,27455,17535,187,1076,8,938,br,388626,10118,0.0032515562248995986,0.07064632834653368,984123.9999999999,10.666805291935411,1.512113051845311,1.4775823241915618,1.5470370757185685
Bihar,2020-07-21,28564,18741,198,1109,11,1206,br,398929,10303,0.0033377593708165997,0.07160171358813222,1029270.9999999999,11.678268803181474,1.3269423505619833,1.2960526163569628,1.3581908130250095
Bihar,2020-07-22,30066,19876,208,1502,10,1135,br,409088,10159,0.0034227576974564925,0.07349518929912391,1094212,12.15895656933626,1.1943646222149205,1.1660753032149773,1.2229882796051526
Bihar,2020-07-23,31691,20959,212,1625,4,1083,br,419208,10120,0.003507429718875502,0.07559731684509838,1165342,12.593329092781653,1.1283888794141352,1.1015794070530958,1.1555161942786154
Bihar,2020-07-24,33511,22832,221,1820,9,1873,br,429664,10456,0.003594912985274431,0.07799350189915841,1245886,13.35101303234563,1.1559852588806467,1.1293125683273333,1.1829649405456772
Bihar,2020-07-25,36314,24520,232,2803,11,1688,br,442125,12461,0.003699171686746988,0.08213514277636415,1373575,12.950890507091101,1.3998125149787568,1.3708149593653096,1.429109354063918
Bihar,2020-07-26,38919,26308,249,2605,17,1788,br,456324,14199,0.0038179718875502007,0.08528808478186552,1489626,12.475833267391117,1.5904890588057925,1.5600022602589183,1.6212667854965965
Bihar,2020-07-27,41111,27844,255,2192,6,1536,br,470560,14236,0.0039370816599732265,0.08736611696701801,1584990,12.018084393310026,1.6192695864072573,1.5892116068571271,1.6496052566991095
Bihar,2020-07-28,43591,29220,269,2480,14,1376,br,486835,16275,0.004073251338688085,0.0895395770640977,1692715,11.478565935671233,1.6360171524287015,1.606754551988373,1.6655401594053447
Bihar,2020-07-29,45919,30504,273,2328,4,1284,br,504629,17794,0.004222130187416332,0.09099556307703283,1791321,11.457410797878492,1.5867314547731073,1.5589348387525892,1.6147702931571757
Bihar,2020-07-30,48001,31673,285,2082,12,1169,br,525430,20801,0.004396168005354752,0.09135565156157814,1874620,11.686313747596499,1.3867353535458145,1.361707552638318,1.4119879050329551
Bihar,2020-07-31,50987,33650,298,2986,13,1977,br,548172,22742,0.00458644578313253,0.0930127770115949,2001178,11.560794531941259,1.3361280213512698,1.312395561124093,1.3600701940723732
Bihar,2020-08-01,54508,35473,312,3521,14,1823,br,576796,28624,0.004825937081659973,0.09450134883043572,2148604,11.946572188252333,1.4021974593605941,1.3785536484390666,1.4260395220091133
Bihar,2020-08-02,57270,36637,322,2762,10,1164,br,612415,35619,0.005123954149933066,0.09351501841071823,2251085,12.56044800749749,1.3620685433045008,1.3393383501862062,1.3849873446749856
Bihar,2020-08-03,59567,38508,336,2297,14,1871,br,648939,36524,0.005429543172690763,0.09179137022123805,2329411,13.084385165698984,1.2924732017518263,1.2708800374119946,1.314245743825477
Bihar,2020-08-04,62031,40760,349,2464,13,2252,br,687154,38215,0.005749280455153949,0.09027234069800948,2414396,13.753561417079695,1.2676900471353068,1.2468000332551694,1.2887512092162208
Bihar,2020-08-05,64732,42370,369,2701,20,1610,br,739078,51924,0.006183718206157965,0.08758480160416086,2497522,14.130342379699528,1.191540139794868,1.1717033193307431,1.21154116291338
Bihar,2020-08-06,68148,43820,388,3416,19,1450,br,799332,60254,0.00668785140562249,0.08525618891774632,2608068.0000000005,13.844748974251702,1.1403260833964237,1.1212692567596623,1.1595412646273864
Bihar,2020-08-07,71794,46265,400,3646,12,2445,br,870852,71520,0.007286244979919679,0.08244110365481161,2718848,14.177679639899047,1.1793581707967524,1.1602557584288007,1.1986143906730793
Bihar,2020-08-08,75786,48673,419,3992,19,2408,br,946278,75426,0.007917319277108434,0.08008851521434504,2843022,14.722479880952672,1.2854819371833128,1.2657742681900412,1.305339734733824
Bihar,2020-08-09,79720,51315,429,3934,10,2642,br,1021906,75628,0.008550083668005354,0.0780110890825575,2964093.9999999995,14.670066842076723,1.365244654317509,1.345199394797528,1.3854361083239468
Bihar,2020-08-10,82741,54139,450,3021,21,2824,br,1097252,75346,0.009180488621151272,0.07540747248581,3039798,14.76515725810845,1.3420975044219063,1.3225673130836912,1.3617688580613476
Bihar,2020-08-11,86812,57039,465,4071,15,2900,br,1180566,83314,0.009877560240963855,0.07353422002666518,3160034,14.435814435283007,1.3333880607475068,1.3143268839692048,1.3525845622037869
Bihar,2020-08-12,90553,60068,474,3741,9,3029,br,1272980,92414,0.010650769745649264,0.07113466040314852,3254670,14.454347578991122,1.2829705089270897,1.2646763975260955,1.301394168796361
Bihar,2020-08-13,94459,62507,484,3906,10,2439,br,1377432,104452,0.011524698795180723,0.06857616201743534,3345518,14.861461096652633,1.2239587488174988,1.2064660982633524,1.2415755582732302
Bihar,2020-08-14,98370,65307,500,3911,16,2800,br,1498752,121320,0.012539759036144578,0.06563460799385089,3419748.0000000005,15.406451136902817,1.176629602635861,1.1598030451474828,1.1935756651257345
Bihar,2020-08-15,101906,68675,515,3536,15,3368,br,1612250,113498,0.013489374163319946,0.0632073189641805,3483050,16.384397490618383,1.1706469347129462,1.1541315889637902,1.1872779830110571
Bihar,2020-08-16,104093,72566,537,2187,22,3891,br,1679462,67212,0.014051723560910308,0.06197996739432032,3525187.9999999995,18.1884586750758,1.0271533258831604,1.0118957775354416,1.0425234615755279
Bihar,2020-08-17,106618,76706,542,2525,5,4140,br,1787189,107727,0.014953053882195448,0.0596568130175376,3543711,19.13735760610141,0.9342595264567672,0.9198682131670572,0.9487609956903655
Bihar,2020-08-18,109875,80740,558,3257,16,4034,br,1899970,112781,0.01589667001338688,0.05782986047148113,3593780.0000000005,20.594487511305548,0.8878043476051695,0.8738448631328752,0.9018729171882516
Bihar,2020-08-19,112759,84578,568,2884,10,3838,br,2008149,108179,0.016801782128514055,0.056150713916148655,3629801,22.123317274468995,0.8302735710267621,0.8167627053518298,0.8438937337308385
Bihar,2020-08-20,115210,88163,574,2451,6,3585,br,2116094,107945,0.01770493641231593,0.05444465132456309,3644406.0000000005,24.43231704634947,0.7762357233321744,0.7631013879288651,0.7894805750788914
Bihar,2020-08-21,117671,91841,588,2461,14,3678,br,2228516,112422,0.018645548862115127,0.05280240303412675,3655034,27.082603389638304,0.8080715163813603,0.7945365741554886,0.8217191860923224
Bihar,2020-08-22,119909,95372,601,2238,13,3531,br,2331461,102945,0.019506869143239625,0.051430841004846316,3663988.9999999995,29.8251881351403,0.8122049821765291,0.7984553366170056,0.8260703782891099
Bihar,2020-08-23,122156,98454,610,2247,9,3082,br,2432497,101036,0.0203522172021419,0.05021835587053139,3675302.9999999995,30.322500660420204,0.7715750723172797,0.7579890995179175,0.7852800477742069
Bihar,2020-08-24,123383,101362,627,1227,17,2908,br,2494712,62215,0.020872757697456494,0.04945781316640959,3674438,33.22375731753756,0.6870137343884286,0.6740119009559358,0.7001380530303395
Bihar,2020-08-25,124827,104531,644,1444,17,3169,br,2570097,75385,0.021503488955823293,0.04856898397220027,3671252.9999999995,38.02966014324858,0.6433032248443409,0.630510231402232,0.6562229186370093
Bihar,2020-08-26,126990,106765,653,2163,9,2234,br,2672687,102590,0.022361839022757696,0.04751398124808479,3676813,40.82291867918103,0.6504747898984816,0.6373350396983887,0.6637467491879984
Bihar,2020-08-27,128850,109696,662,1860,9,2931,br,2777160,104473,0.023235943775100402,0.04639631854124357,3665339.999999999,43.36336360238981,0.6558397316078596,0.6423159201166688,0.6695024774616622
Bihar,2020-08-28,130848,112445,674,1998,12,2749,br,2882926,105766,0.024120866800535476,0.04538722117737327,3659474,45.71187932743371,0.67201316071389,0.6579598124375071,0.6862129472685163
Bihar,2020-08-29,132935,115074,679,2087,5,2629,br,2989407,106481,0.025011772088353413,0.04446868559550439,3657343,47.049002609571055,0.7789537973031792,0.7634108521714389,0.7946512034055799
Bihar,2020-08-30,135013,117305,688,2078,9,2231,br,3097137,107730,0.02591312751004016,0.04359284074291838,3653513.0000000005,48.48531870397727,0.8734596938798567,0.8565794120682002,0.8905023972244464
Bihar,2020-08-31,136337,119572,694,1324,6,2267,br,3187161,90024,0.026666340361445783,0.04277694161041755,3629688.9999999995,48.599800604460015,0.8341076057164849,0.8172835533331622,0.8511006827884198
Bihar,2020-09-01,138265,121601,709,1928,15,2029,br,3302720,115559,0.027633199464524767,0.04186397878112586,3610529.9999999995,47.45570279433206,0.8654561713928877,0.8480626443070357,0.8830238091622316
Bihar,2020-09-02,140234,123404,722,1969,13,1803,br,3430124,127404,0.02869916331994645,0.040883070116415614,3581575.9999999986,48.909567678012564,0.8858856752773588,0.8680542233807661,0.9038958984097029
Bihar,2020-09-03,142156,124976,728,1922,6,1572,br,3571055,140931,0.029878304886211512,0.03980784390047199,3536745,49.371411945518915,0.8903908717361018,0.87230992721801,0.9086547114519389
Bihar,2020-09-04,144134,126411,741,1978,13,1435,br,3721250,150195,0.031134956492637214,0.03873268390997649,3485449.9999999995,50.17244189024668,0.8981993157060774,0.8798606131289898,0.9167245399707529
Bihar,2020-09-05,145861,128376,750,1727,9,1965,br,3871733,150483,0.03239401773761714,0.03767331063376529,3421316.999999999,52.28828736353518,0.9546118518364116,0.9355360565728351,0.9738774962542004
Bihar,2020-09-06,147658,130300,754,1797,4,1924,br,4022766,151033,0.03365768072289157,0.03670559013375374,3360134,54.19584379393997,0.9557700775874216,0.9365390982035278,0.9751937871204068
Bihar,2020-09-07,149027,132145,761,1369,7,1845,br,4175922,153156,0.03493910642570281,0.03568720871702106,3275428.000000001,54.51858101239206,0.9041747294389784,0.8853746758846444,0.9231695486861438
Bihar,2020-09-08,150694,134089,765,1667,4,1944,br,4328593,152671,0.03621647423025435,0.03481362188591074,3206107.000000001,56.36707458010024,0.8862357093043433,0.8675369747342316,0.9051310462142308
Bihar,2020-09-09,152192,135791,775,1498,10,1702,br,4450714,122121,0.03723823627844712,0.03419496287561951,3158886,59.29371893951168,0.8468031986025808,0.8284149185252495,0.8653905219814245
Bihar,2020-09-10,153735,137271,785,1543,10,1480,br,4562913,112199,0.03817698293172691,0.03369229262096384,3123836.9999999986,61.962990824819656,0.8405798752342493,0.8221158879557601,0.8592460594476035
Bihar,2020-09-11,155445,139458,797,1710,12,2187,br,4667987,105074,0.039056116131191435,0.033300221273109804,3104263.000000001,64.22400345763553,0.8478117951810686,0.8290857973469957,0.8667440077097545
Bihar,2020-09-12,156866,141158,808,1421,11,1700,br,4773917,105930,0.039942411311914325,0.032858970945661606,3069383.0000000005,66.70573818471078,0.8722636408281278,0.8530612104046829,0.891676826224811
Bihar,2020-09-13,158389,143053,822,1523,14,1895,br,4884417,110500,0.04086694277108434,0.032427411500697015,3035033,69.16133440520512,0.8750613484937299,0.8556189361986997,0.8947191477912546
Bihar,2020-09-14,159526,145019,831,1137,9,1966,br,4986747,102330,0.04172311746987952,0.03198999267458325,2989553,71.27014609745474,0.8510253071185796,0.8316598452931142,0.8706105489632354
Bihar,2020-09-15,161101,146533,836,1575,5,1514,br,5094239,107492,0.04262248159303882,0.031624154265239617,2960811,72.65671211382845,0.8718387648027813,0.8520425725151943,0.8918591342560913
Bihar,2020-09-16,162632,148257,848,1531,12,1724,br,5202209,107970,0.043525845046854084,0.0312621042330287,2929391,73.13100954771501,0.8683869491892272,0.8484265364607467,0.8885762119523829
Bihar,2020-09-17,164224,149722,855,1592,7,1465,br,5307337,105128,0.04440543005354752,0.03094282499867636,2903862.9999999995,73.51448662272064,0.9069386846886532,0.8863343779479753,0.9277764474012492
Bihar,2020-09-18,165371,151400,859,1147,4,1678,br,5399493,92156,0.04517648092369478,0.03062713480691613,2869057.0000000005,78.3856595605375,0.876977171242764,0.8565272757172441,0.8976649653658413
Bihar,2020-09-19,166987,152956,861,1616,2,1556,br,5523825,124332,0.04621674196787148,0.03023032047539522,2825525.000000001,77.602650842166355,0.9530008411791699,0.9314991681259149,0.9747444410217824
Bihar,2020-09-20,168542,154443,864,1555,3,1487,br,5700336,176511,0.047693574297188755,0.02956702903127114,2726764,78.09361845753472,0.9655934229613423,0.9437785462065159,0.9876540819825865
Bihar,2020-09-21,169856,155824,870,1314,6,1381,br,5873939,173603,0.04914607597054886,0.028916881840277877,2618860.999999999,77.33046122886121,0.9475830981753404,0.9258578346269725,0.9695568038512165
Bihar,2020-09-22,171465,157056,873,1609,3,1232,br,6068027,194088,0.05076997155287818,0.028257125421492026,2505223,77.82216278550104,0.957370241266912,0.9354462174184146,0.9795446840703692
Bihar,2020-09-23,173063,158546,874,1598,1,1490,br,6243612,175585,0.0522390562248996,0.027718410432935294,2409538,78.04994485781674,1.0247025631235318,1.001930957070151,1.0477264871216128
Bihar,2020-09-24,174266,159700,878,1203,4,1154,br,6414658,171046,0.0536701639892905,0.027166841942313995,2298641.9999999995,81.75073578795899,0.974935600176269,0.9526673367164503,0.9974575460536488
Bihar,2020-09-25,175898,161510,881,1632,3,1810,br,6579427,164769,0.055048753346720214,0.02673454694458955,2215472.9999999986,78.62269378660238,0.986827115052099,0.9644048314324483,1.0095034878571738
Bihar,2020-09-26,177355,163132,886,1457,5,1622,br,6730100,150673,0.05630940428380187,0.026352505906301543,2137650.0000000005,80.5484561475044,1.0083823171839277,0.9856885076722556,1.031330815527629
Bihar,2020-09-27,178882,164537,888,1527,2,1405,br,6869768,139668,0.05747797858099063,0.026039016164738023,2074331.9999999998,81.49003513586996,0.9990992162310481,0.9764910920346268,1.0219624740450894
Bihar,2020-09-28,180032,166188,892,1150,4,1651,br,6990232,120464,0.058485876840696116,0.025754796121216006,2011368.0000000002,83.39172546590665,0.9390822345592659,0.9171638421917075,0.9612558479666867
Bihar,2020-09-29,181471,167890,894,1439,2,1702,br,7134767,144535,0.05969517235609103,0.02543474790417122,1938783,85.54853341759468,0.9723633840178377,0.9500407799895169,0.9949415993835085
Bihar,2020-09-30,182906,169625,904,1435,10,1735,br,7266150,131383,0.060794427710843375,0.025172340235200208,1879149.9999999995,87.7137090469046,0.9503244049171129,0.9282050534902392,0.9727005956421616
Bihar,2020-10-01,184276,170867,906,1370,2,1242,br,7386521,120371,0.06180154785809906,0.024947603885509838,1827279.0000000002,86.87335411084536,0.9431820870915049,0.9210922548180641,0.9655300321668333
Bihar,2020-10-02,185707,172364,910,1431,4,1497,br,7506649,120128,0.06280663487282463,0.02473900138397306,1778700.9999999995,89.41217114824532,0.9359487224835198,0.9138756023001932,0.9582815781624311
Bihar,2020-10-03,186690,173795,912,983,2,1431,br,7593645,86996,0.06353451305220884,0.02458503129919821,1740854.9999999995,94.58865252230244,0.9199507621995126,0.8979861820202413,0.9421770407301058
Bihar,2020-10-04,187951,175109,915,1261,3,1314,br,7701839,108194,0.06443975066934404,0.024403392488469313,1695711.0000000002,98.11016307931808,0.903327423189601,0.8814673522095772,0.9254515212433998
Bihar,2020-10-05,188858,176674,924,907,9,1565,br,7789608,87769,0.06517409638554217,0.02424486572366671,1653291.999999999,101.37796615020325,0.8387121840780559,0.8175403726249157,0.8601508791583098
Bihar,2020-10-06,190123,177929,925,1265,1,1255,br,7893739,104131,0.06604533969210175,0.02408529088686616,1612410.9999999995,104.17588275267268,0.835583583317608,0.8143034353403676,0.8571343933047119
Bihar,2020-10-07,191427,179351,927,1304,2,1422,br,7995594,101855,0.06689754016064257,0.02394156081461865,1575755.9999999995,106.55799164797325,0.8334859868723407,0.812026461004153,0.8552214885423609
Bihar,2020-10-08,192671,180357,929,1244,2,1006,br,8100131,104537,0.06777218038821954,0.02378615852015233,1533419.0000000005,108.91339039432803,0.891177291689926,0.8687353418068016,0.9139014451993474
Bihar,2020-10-09,193826,181781,934,1155,5,1424,br,8199627,99496,0.06860464357429719,0.023638392331748748,1491672.9999999986,113.38986722242139,0.8952203128401731,0.8724754102910263,0.9182538131346323
Bihar,2020-10-10,194966,183007,944,1140,10,1226,br,8306444,106817,0.06949836010709505,0.0234716564633434,1441855.9999999993,111.86057133557274,0.9485194524805631,0.9248815180244971,0.9724515046037191
Bihar,2020-10-11,196268,184224,946,1302,2,1217,br,8403189,96745,0.0703078062248996,0.023356371015813164,1410211.0000000005,112.05669128002123,0.9694561576998527,0.9453688409907787,0.9938422744439728
Bihar,2020-10-12,197000,185593,955,732,9,1369,br,8478692,75503,0.07093952476572958,0.023234715920804765,1371307.9999999988,114.95435971507311,0.888832042080143,0.8656497030686465,0.9123164438911202
Bihar,2020-10-13,198223,186623,961,1223,6,1030,br,8572837,94145,0.0717272172021419,0.023122217300993824,1338312.9999999993,116.29588070339815,0.8935699056791103,0.870220256567018,0.9172243761145996
Bihar,2020-10-14,199549,187998,967,1326,6,1375,br,8669522,96685,0.07253616131191433,0.023017301299887123,1307928.0000000005,116.76646571212096,0.933035208551586,0.9090188726654599,0.9573603200980624
Bihar,2020-10-15,200825,188802,972,1276,5,804,br,8777607,108085,0.07344048694779116,0.022879242599947797,1263642.9999999995,117.05795880981591,0.9683611902891599,0.9437246433489161,0.9933107662036341
Bihar,2020-10-16,201887,190256,981,1062,9,1454,br,8894758,117151,0.07442066599732262,0.022697301039556108,1199592.0000000005,119.07615926918255,0.9387924619997435,0.9144068237248575,0.9634945304042531
Bihar,2020-10-17,203060,191515,990,1173,9,1259,br,9015471,120713,0.07543064759036144,0.022523504318299067,1137529.000000001,119.2839117157485,1.020607854432372,0.995073529433118,1.0464611565846482
Bihar,2020-10-18,204212,192594,996,1152,6,1079,br,9134927,119456,0.07643011211512718,0.022355077385949555,1075673.0000000007,122.28639189326246,1.0153774813063954,0.9898248499317338,1.0412512165950727
Bihar,2020-10-19,205124,193789,1003,912,7,1195,br,9248652,113725,0.07738162650602409,0.02217879967805038,1007547.9999999993,120.06722915722779,0.9466882683946208,0.92200133445061,0.9716968117411677
Bihar,2020-10-20,206961,194889,1011,1837,8,1100,br,9389946,141294,0.07856380522088353,0.02204070183151213,958104.0000000002,112.47769634750412,1.0428842014678015,1.016953601183823,1.0691367047221716
Bihar,2020-10-21,208238,196208,1019,1277,8,1319,br,9531168,141222,0.07974538152610441,0.021848109276848337,880731.9999999998,113.83907180927707,1.0821668469517671,1.055715990072448,1.1089404260944327
Bihar,2020-10-22,209296,197193,1026,1058,7,985,br,9676330,145162,0.08095992302543507,0.021629688115225504,788469.9999999994,117.43811174317005,1.059462246679959,1.0333301681835874,1.0859161020605563
Bihar,2020-10-23,210389,198437,1034,1093,8,1244,br,9818199,141869,0.08214691265060241,0.02142847175943368,701251.0000000001,117.62479589872522,1.0417430513303199,1.0159263824237714,1.0678791370417653
Bihar,2020-10-24,211443,199521,1042,1054,8,1084,br,9960104,141905,0.08333420348058902,0.021228995199246915,612046.0000000003,119.93957215503511,1.0576608982409819,1.0317440643109608,1.0838947433204762
Bihar,2020-10-25,212192,200920,1049,749,7,1399,br,10099322,139218,0.08449901271753682,0.021010519320009798,510278.0000000004,126.57628110801139,0.869568710812516,0.8461641982174792,0.8932880564511789
Bihar,2020-10-26,212705,202007,1058,513,9,1087,br,10223823,124501,0.08554068775100401,0.020804839833396958,411426.99999999796,133.69584957059655,0.7400708581867559,0.7185279126012424,0.7619275678763564
Bihar,2020-10-27,213383,203244,1065,678,7,1237,br,10358361,134538,0.08666634036144578,0.020600073698918198,310788.9999999989,158.77943892898878,0.6850220403489122,0.6641822703939929,0.7061792316478962
Bihar,2020-10-28,214163,204317,1069,780,4,1073,br,10498813,140452,0.08784147423025435,0.02039878222423811,209337.0000000004,172.94244822889374,0.6503505495926059,0.6297680711060994,0.6712593696431078
Bihar,2020-10-29,214946,205385,1076,783,7,1068,br,10630170,131357,0.08894051204819277,0.020220372769203125,117129.99999999939,182.1516211413909,0.6280336361398399,0.607409392464861,0.6489973956242238
Bihar,2020-10-30,215964,206625,1084,1018,8,1240,br,10776083,145913,0.09016133701472556,0.02004104831041112,22116.999999998647,185.52105393102804,0.7095158946544875,0.6870550313277451,0.73233297704212
Bihar,2020-10-31,216764,207811,1090,800,6,1186,br,10923023,146940,0.0913907546854083,0.019844689514981338,0,195.22330201969191,0.8041083651152763,0.7795621841090741,0.8290297185912093
Bihar,2020-11-01,217541,209006,1097,777,7,1195,br,11066634,143611,0.09259231927710844,0.019657377301896855,0,194.89342246786327,0.8629547942164691,0.8369252887860985,0.8893773441476209
Chhattisgarh,2020-03-15,0,0,0,NA,NA,NA,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-16,0,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-17,0,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-18,0,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-19,1,0,0,1,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-20,1,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-21,1,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-22,1,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-23,1,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-24,1,0,0,0,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-25,3,0,0,2,0,0,ct,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chhattisgarh,2020-03-26,6,0,0,3,0,0,ct,NA,NA,NA,NA,NA,2.707969650641791,NA,NA,NA
Chhattisgarh,2020-03-27,6,0,0,0,0,0,ct,NA,NA,NA,NA,NA,2.707969650641791,NA,NA,NA
Chhattisgarh,2020-03-28,7,0,0,1,0,0,ct,NA,NA,NA,NA,NA,2.493450309756155,NA,NA,NA
Chhattisgarh,2020-03-29,7,0,0,0,0,0,ct,NA,NA,NA,NA,NA,2.493450309756155,NA,NA,NA
Chhattisgarh,2020-03-30,8,0,0,1,0,0,ct,NA,NA,NA,NA,NA,2.3333333333333335,NA,NA,NA
Chhattisgarh,2020-03-31,9,2,0,1,0,2,ct,NA,NA,NA,NA,NA,2.208254137500101,NA,NA,NA
Chhattisgarh,2020-04-01,9,2,0,0,0,0,ct,NA,NA,NA,NA,NA,4.416508275000202,NA,NA,NA
Chhattisgarh,2020-04-02,9,3,0,0,0,1,ct,1232,NA,4.2890962261523465e-5,0.007305194805194805,0,11.966579039460184,NA,NA,NA
Chhattisgarh,2020-04-03,9,3,0,0,0,0,ct,NA,NA,NA,NA,NA,11.966579039460184,NA,NA,NA
Chhattisgarh,2020-04-04,10,3,0,1,0,0,ct,NA,NA,NA,NA,NA,13.603507469123123,NA,NA,NA
Chhattisgarh,2020-04-05,10,8,0,0,0,5,ct,NA,NA,NA,NA,NA,13.603507469123123,NA,NA,NA
Chhattisgarh,2020-04-06,10,8,0,0,0,0,ct,NA,NA,NA,NA,NA,21.743986036537727,NA,NA,NA
Chhattisgarh,2020-04-07,10,9,0,0,0,1,ct,NA,NA,NA,NA,NA,46.05169435272406,NA,NA,NA
Chhattisgarh,2020-04-08,10,9,0,0,0,0,ct,NA,NA,NA,NA,NA,46.05169435272406,NA,NA,NA
