stat	value
thetaS_last_obs_p_mean	0.9888256
thetaI_last_obs_p_mean	0.001373933
thetaR_last_obs_p_mean	0.009800497
thetaS_last_obs_p_ci_low	0.9883971
thetaS_last_obs_p_ci_med	0.9888265
thetaS_last_obs_p_ci_up	0.9892375
thetaI_last_obs_p_ci_low	0.001229249
thetaI_last_obs_p_ci_med	0.001374712
thetaI_last_obs_p_ci_up	0.001514724
thetaR_last_obs_p_ci_low	0.009415795
thetaR_last_obs_p_ci_med	0.009797333
thetaR_last_obs_p_ci_up	0.01020842
R0_p_mean	2.55335
R0_p_ci_low	1.534338
R0_p_ci_med	2.378486
R0_p_ci_up	4.571309
gamma_p_mean	0.06316394
gamma_p_ci_low	0.0215206
gamma_p_ci_med	0.05654216
gamma_p_ci_up	0.1362707
beta_p_mean	0.1429023
beta_p_ci_low	0.07495623
beta_p_ci_med	0.1395913
beta_p_ci_up	0.2330728
incidence_mean	0.7962891
incidence_ci_low	0.4067611
incidence_ci_median	0.8292902
incidence_ci_up	0.9704361
thetaI_tp1_mean	0.09863865
thetaI_tp1_ci_low	0.01059031
thetaI_tp1_ci_med	0.08173012
thetaI_tp1_ci_up	0.2720048
thetaR_tp1_mean	0.1059942
thetaR_tp1_ci_low	0.01885927
thetaR_tp1_ci_med	0.08296688
thetaR_tp1_ci_up	0.3098919
Y_tp1_mean	0.09864552
Y_tp1_ci_low	0.0106119
Y_tp1_ci_med	0.08168781
Y_tp1_ci_up	0.2717565
R_tp1_mean	0.105992
R_tp1_ci_low	0.01898994
R_tp1_ci_med	0.08305982
R_tp1_ci_up	0.3090105
thetaI_tp2_mean	0.1744538
thetaI_tp2_ci_low	0.0261433
thetaI_tp2_ci_med	0.1571157
thetaI_tp2_ci_up	0.4014744
thetaR_tp2_mean	0.3561225
thetaR_tp2_ci_low	0.04311894
thetaR_tp2_ci_med	0.3499022
thetaR_tp2_ci_up	0.7033143
Y_tp2_mean	0.1744268
Y_tp2_ci_low	0.02602888
Y_tp2_ci_med	0.1567184
Y_tp2_ci_up	0.4022898
R_tp2_mean	0.3560745
R_tp2_ci_low	0.04307327
R_tp2_ci_med	0.3498982
R_tp2_ci_up	0.7029502
thetaR_max_mean	0.7390718
thetaR_max_ci_low	0.299925
thetaR_max_ci_med	0.7810217
thetaR_max_ci_up	0.9272646
cumInf_mean	0.804496
cumInf_ci_low	0.4208149
cumInf_ci_med	0.8389523
cumInf_ci_up	0.9766658
dthetaI_tp1_date	07/13/21
first_tp_mean	07/24/21
first_tp_ci_low	06/29/21
first_tp_ci_med	07/20/21
first_tp_ci_up	09/15/21
dthetaI_tp2_date	08/12/21
second_tp_mean	08/16/21
second_tp_ci_low	07/15/21
second_tp_ci_med	08/13/21
second_tp_ci_up	10/08/21
end_p_mean	10/19/21
end_p_ci_low	10/19/21
end_p_ci_med	10/19/21
end_p_ci_up	10/19/21
begin_str	04/03/2021
