stat	value
thetaS_last_obs_p_mean	0.9760789
thetaI_last_obs_p_mean	0.005575
thetaR_last_obs_p_mean	0.01834608
thetaS_last_obs_p_ci_low	0.9754057
thetaS_last_obs_p_ci_med	0.9760902
thetaS_last_obs_p_ci_up	0.976684
thetaI_last_obs_p_ci_low	0.00523695
thetaI_last_obs_p_ci_med	0.005567724
thetaI_last_obs_p_ci_up	0.005942819
thetaR_last_obs_p_ci_low	0.01779904
thetaR_last_obs_p_ci_med	0.01833126
thetaR_last_obs_p_ci_up	0.01892659
R0_p_mean	1.606547
R0_p_ci_low	1.340934
R0_p_ci_med	1.584843
R0_p_ci_up	1.999217
gamma_p_mean	0.0809229
gamma_p_ci_low	0.04980708
gamma_p_ci_med	0.08131033
gamma_p_ci_up	0.1113436
beta_p_mean	0.128115
beta_p_ci_low	0.09016999
beta_p_ci_med	0.1283212
beta_p_ci_up	0.1626873
incidence_mean	0.5705714
incidence_ci_low	0.3669031
incidence_ci_median	0.5782854
incidence_ci_up	0.7364833
thetaI_tp1_mean	0.04720942
thetaI_tp1_ci_low	0.01959197
thetaI_tp1_ci_med	0.04521533
thetaI_tp1_ci_up	0.08714362
thetaR_tp1_mean	0.111288
thetaR_tp1_ci_low	0.05932092
thetaR_tp1_ci_med	0.1081907
thetaR_tp1_ci_up	0.1822876
Y_tp1_mean	0.04719428
Y_tp1_ci_low	0.01926476
Y_tp1_ci_med	0.04549853
Y_tp1_ci_up	0.08763706
R_tp1_mean	0.111311
R_tp1_ci_low	0.05994834
R_tp1_ci_med	0.1082323
R_tp1_ci_up	0.1821788
thetaI_tp2_mean	0.07431283
thetaI_tp2_ci_low	0.03121639
thetaI_tp2_ci_med	0.07073344
thetaI_tp2_ci_up	0.1374468
thetaR_tp2_mean	0.2895406
thetaR_tp2_ci_low	0.1353189
thetaR_tp2_ci_med	0.2881936
thetaR_tp2_ci_up	0.4642932
Y_tp2_mean	0.07431928
Y_tp2_ci_low	0.03112154
Y_tp2_ci_med	0.07043655
Y_tp2_ci_up	0.1374561
R_tp2_mean	0.2895401
R_tp2_ci_low	0.134279
R_tp2_ci_med	0.2879829
R_tp2_ci_up	0.4633684
thetaR_max_mean	0.5511271
thetaR_max_ci_low	0.3399766
thetaR_max_ci_med	0.561611
thetaR_max_ci_up	0.7171564
cumInf_mean	0.5793667
cumInf_ci_low	0.3737616
cumInf_ci_med	0.5868567
cumInf_ci_up	0.7500101
dthetaI_tp1_date	07/11/21
first_tp_mean	07/11/21
first_tp_ci_low	05/10/21
first_tp_ci_med	07/12/21
first_tp_ci_up	08/09/21
dthetaI_tp2_date	08/15/21
second_tp_mean	08/13/21
second_tp_ci_low	05/14/21
second_tp_ci_med	08/15/21
second_tp_ci_up	09/19/21
end_p_mean	10/19/21
end_p_ci_low	10/19/21
end_p_ci_med	10/19/21
end_p_ci_up	10/19/21
begin_str	04/03/2021
