stat	value
thetaS_last_obs_p_mean	0.9280583
thetaI_last_obs_p_mean	0.01493142
thetaR_last_obs_p_mean	0.05701023
thetaS_last_obs_p_ci_low	0.9268802
thetaS_last_obs_p_ci_med	0.9280732
thetaS_last_obs_p_ci_up	0.9292051
thetaI_last_obs_p_ci_low	0.01435718
thetaI_last_obs_p_ci_med	0.01492833
thetaI_last_obs_p_ci_up	0.01550932
thetaR_last_obs_p_ci_low	0.05594291
thetaR_last_obs_p_ci_med	0.05700483
thetaR_last_obs_p_ci_up	0.05803318
R0_p_mean	1.69849
R0_p_ci_low	1.498578
R0_p_ci_med	1.685036
R0_p_ci_up	1.983398
gamma_p_mean	0.0783011
gamma_p_ci_low	0.05620522
gamma_p_ci_med	0.07856875
gamma_p_ci_up	0.1008228
beta_p_mean	0.1318936
beta_p_ci_low	0.1044771
beta_p_ci_med	0.1316972
beta_p_ci_up	0.1579353
incidence_mean	0.6175984
incidence_ci_low	0.5146606
incidence_ci_median	0.6178891
incidence_ci_up	0.722409
thetaI_tp1_mean	0.05367577
thetaI_tp1_ci_low	0.03782878
thetaI_tp1_ci_med	0.05293782
thetaI_tp1_ci_up	0.07423674
thetaR_tp1_mean	0.1410295
thetaR_tp1_ci_low	0.1131423
thetaR_tp1_ci_med	0.1406907
thetaR_tp1_ci_up	0.1709234
Y_tp1_mean	0.05367541
Y_tp1_ci_low	0.03756573
Y_tp1_ci_med	0.05293472
Y_tp1_ci_up	0.07446087
R_tp1_mean	0.1410314
R_tp1_ci_low	0.1131909
R_tp1_ci_med	0.1407078
R_tp1_ci_up	0.1707758
thetaI_tp2_mean	0.08459712
thetaI_tp2_ci_low	0.05294361
thetaI_tp2_ci_med	0.08236168
thetaI_tp2_ci_up	0.1293243
thetaR_tp2_mean	0.3285344
thetaR_tp2_ci_low	0.2432542
thetaR_tp2_ci_med	0.3276369
thetaR_tp2_ci_up	0.4116395
Y_tp2_mean	0.08460288
Y_tp2_ci_low	0.0529666
Y_tp2_ci_med	0.08218894
Y_tp2_ci_up	0.12958
R_tp2_mean	0.3286181
R_tp2_ci_low	0.2441749
R_tp2_ci_med	0.3274007
R_tp2_ci_up	0.411502
thetaR_max_mean	0.6390378
thetaR_max_ci_low	0.5317878
thetaR_max_ci_med	0.6395869
thetaR_max_ci_up	0.7392318
cumInf_mean	0.652092
cumInf_ci_low	0.5452701
cumInf_ci_med	0.6509902
cumInf_ci_up	0.7604614
dthetaI_tp1_date	06/20/21
first_tp_mean	06/19/21
first_tp_ci_low	05/13/21
first_tp_ci_med	06/20/21
first_tp_ci_up	07/02/21
dthetaI_tp2_date	07/23/21
second_tp_mean	07/21/21
second_tp_ci_low	07/08/21
second_tp_ci_med	07/22/21
second_tp_ci_up	08/08/21
end_p_mean	10/19/21
end_p_ci_low	10/19/21
end_p_ci_med	10/19/21
end_p_ci_up	10/19/21
begin_str	04/03/2021
