stat	value
thetaS_last_obs_p_mean	0.9810065
thetaI_last_obs_p_mean	0.005428602
thetaR_last_obs_p_mean	0.01356487
thetaS_last_obs_p_ci_low	0.9803549
thetaS_last_obs_p_ci_med	0.9810088
thetaS_last_obs_p_ci_up	0.981674
thetaI_last_obs_p_ci_low	0.005060702
thetaI_last_obs_p_ci_med	0.005424117
thetaI_last_obs_p_ci_up	0.005817419
thetaR_last_obs_p_ci_low	0.01304856
thetaR_last_obs_p_ci_med	0.01356528
thetaR_last_obs_p_ci_up	0.01408473
R0_p_mean	2.398518
R0_p_ci_low	1.679223
R0_p_ci_med	2.285896
R0_p_ci_up	3.798684
gamma_p_mean	0.04083544
gamma_p_ci_low	0.01833192
gamma_p_ci_med	0.03962303
gamma_p_ci_up	0.07014667
beta_p_mean	0.09209635
beta_p_ci_low	0.0605213
beta_p_ci_med	0.09115674
beta_p_ci_up	0.1267444
incidence_mean	0.7467296
incidence_ci_low	0.4899204
incidence_ci_median	0.7614366
incidence_ci_up	0.9143669
thetaI_tp1_mean	0.1105983
thetaI_tp1_ci_low	0.03840768
thetaI_tp1_ci_med	0.103029
thetaI_tp1_ci_up	0.2181715
thetaR_tp1_mean	0.1216763
thetaR_tp1_ci_low	0.04618555
thetaR_tp1_ci_med	0.1121344
thetaR_tp1_ci_up	0.250482
Y_tp1_mean	0.1105938
Y_tp1_ci_low	0.03882841
Y_tp1_ci_med	0.1030968
Y_tp1_ci_up	0.2182345
R_tp1_mean	0.1217083
R_tp1_ci_low	0.04580508
R_tp1_ci_med	0.1124058
R_tp1_ci_up	0.2502246
thetaI_tp2_mean	0.1850594
thetaI_tp2_ci_low	0.07360635
thetaI_tp2_ci_med	0.1746495
thetaI_tp2_ci_up	0.3500464
thetaR_tp2_mean	0.3664011
thetaR_tp2_ci_low	0.1311546
thetaR_tp2_ci_med	0.3642731
thetaR_tp2_ci_up	0.6132856
Y_tp2_mean	0.1850199
Y_tp2_ci_low	0.07354316
Y_tp2_ci_med	0.1746689
Y_tp2_ci_up	0.3506244
R_tp2_mean	0.3663626
R_tp2_ci_low	0.1322789
R_tp2_ci_med	0.3639977
R_tp2_ci_up	0.61426
thetaR_max_mean	0.6326772
thetaR_max_ci_low	0.3377958
thetaR_max_ci_med	0.6523279
thetaR_max_ci_up	0.8204171
cumInf_mean	0.7550227
cumInf_ci_low	0.4955048
cumInf_ci_med	0.7702573
cumInf_ci_up	0.9208928
dthetaI_tp1_date	07/24/21
first_tp_mean	07/30/21
first_tp_ci_low	07/09/21
first_tp_ci_med	07/29/21
first_tp_ci_up	09/03/21
dthetaI_tp2_date	09/02/21
second_tp_mean	09/02/21
second_tp_ci_low	08/04/21
second_tp_ci_med	09/02/21
second_tp_ci_up	10/10/21
end_p_mean	10/19/21
end_p_ci_low	10/19/21
end_p_ci_med	10/19/21
end_p_ci_up	10/19/21
begin_str	04/03/2021
