date	value	incidence	scenario	lower_ci	upper_ci
2021-05-18	18677	NA	Observed	NA	NA
2021-05-19	18921	244	Observed	NA	NA
2021-05-20	19247	326	Observed	NA	NA
2021-05-21	19556	309	Observed	NA	NA
2021-05-22	19808	252	Observed	NA	NA
2021-05-23	20031	223	Observed	NA	NA
2021-05-24	20222	191	Observed	NA	NA
2021-05-25	20498	276	Observed	NA	NA
2021-05-26	20758	260	Observed	NA	NA
2021-05-27	20986	228	Observed	NA	NA
2021-05-28	21178	192	Observed	NA	NA
2021-05-29	21334	156	Observed	NA	NA
2021-05-30	21526	192	Observed	NA	NA
2021-05-31	21643	117	Observed	NA	NA
2021-06-01	21817	174	Observed	NA	NA
2021-06-02	22035	218	Observed	NA	NA
2021-06-03	22203	168	Observed	NA	NA
2021-06-04	22350	147	Observed	NA	NA
2021-06-05	22659	309	Observed	NA	NA
2021-06-06	22736	77	Observed	NA	NA
2021-06-07	22881	145	Observed	NA	NA
2021-06-08	23014	133	Observed	NA	NA
2021-06-09	23200	186	Observed	NA	NA
2021-06-10	23313	113	Observed	NA	NA
2021-06-11	23429	116	Observed	NA	NA
2021-06-12	23525	96	Observed	NA	NA
2021-06-13	23607	82	Observed	NA	NA
2021-06-14	23716	109	Observed	NA	NA
2021-06-15	23817	101	Observed	NA	NA
2021-06-16	23928	111	Observed	NA	NA
2021-06-17	24004	76	Observed	NA	NA
2021-06-18	24060	56	Observed	NA	NA
2021-06-19	24154	94	Observed	NA	NA
2021-06-20	24211	57	Observed	NA	NA
2021-06-21	24337	126	Observed	NA	NA
2021-06-22	24401	64	Observed	NA	NA
2021-06-23	24504	103	Observed	NA	NA
2021-06-24	24592	88	Observed	NA	NA
2021-06-25	24722	130	Observed	NA	NA
2021-06-26	24813	91	Observed	NA	NA
2021-06-27	24924	111	Observed	NA	NA
2021-06-28	24980	56	Observed	NA	NA
2021-06-29	25074	94	Observed	NA	NA
2021-06-30	25202	128	Observed	NA	NA
2021-07-01	25268	66	Observed	NA	NA
2021-07-02	25338	NA	No intervention	22990	27810
2021-07-03	25411	73	No intervention	22667	28316
2021-07-04	25484	73	No intervention	22388	28765
2021-07-05	25555	71	No intervention	22157	29183
2021-07-06	25624	69	No intervention	21940	29589
2021-07-07	25690	66	No intervention	21757	29944
2021-07-08	25761	71	No intervention	21574	30297
2021-07-09	25832	71	No intervention	21443	30647
2021-07-10	25899	67	No intervention	21289	30960
2021-07-11	25965	66	No intervention	21142	31319
2021-07-12	26033	68	No intervention	21001	31605
2021-07-13	26101	68	No intervention	20901	31899
2021-07-14	26168	67	No intervention	20790	32201
2021-07-15	26234	66	No intervention	20680	32513
2021-07-16	26297	63	No intervention	20572	32800
2021-07-17	26363	66	No intervention	20461	33080
2021-07-18	26427	64	No intervention	20394	33337
2021-07-19	26492	65	No intervention	20278	33627
2021-07-20	26553	61	No intervention	20185	33896
2021-07-21	26615	62	No intervention	20094	34138
2021-07-22	26677	62	No intervention	20012	34410
2021-07-23	26738	61	No intervention	19932	34640
2021-07-24	26799	61	No intervention	19860	34895
2021-07-25	26858	59	No intervention	19788	35148
2021-07-26	26921	63	No intervention	19715	35405
2021-07-27	26982	61	No intervention	19656	35670
2021-07-28	27042	60	No intervention	19575	35883
2021-07-29	27101	59	No intervention	19528	36133
2021-07-30	27160	59	No intervention	19458	36366
2021-07-31	27217	57	No intervention	19383	36593
2021-08-01	27276	59	No intervention	19335	36841
2021-08-02	27334	58	No intervention	19269	37102
2021-08-03	27392	58	No intervention	19215	37281
2021-08-04	27449	57	No intervention	19184	37540
2021-08-05	27504	55	No intervention	19118	37790
2021-08-06	27561	57	No intervention	19079	38000
2021-08-07	27616	55	No intervention	19005	38205
2021-08-08	27671	55	No intervention	18959	38460
2021-08-09	27724	53	No intervention	18896	38648
2021-08-10	27776	52	No intervention	18841	38878
2021-08-11	27830	54	No intervention	18794	39096
2021-08-12	27886	56	No intervention	18738	39326
2021-08-13	27939	53	No intervention	18718	39534
2021-08-14	27993	54	No intervention	18658	39747
2021-08-15	28049	56	No intervention	18596	39982
2021-08-16	28100	51	No intervention	18575	40167
2021-08-17	28150	50	No intervention	18494	40389
2021-08-18	28202	52	No intervention	18479	40601
2021-08-19	28254	52	No intervention	18428	40835
2021-08-20	28304	50	No intervention	18388	41031
2021-08-21	28354	50	No intervention	18345	41281
2021-08-22	28406	52	No intervention	18310	41498
2021-08-23	28457	51	No intervention	18276	41721
2021-08-24	28509	52	No intervention	18206	41961
2021-08-25	28558	49	No intervention	18196	42118
2021-08-26	28611	53	No intervention	18162	42352
2021-08-27	28661	50	No intervention	18137	42530
2021-08-28	28710	49	No intervention	18090	42751
2021-08-29	28760	50	No intervention	18069	43009
2021-08-30	28808	48	No intervention	18064	43218
2021-08-31	28856	48	No intervention	18007	43430
2021-09-01	28904	48	No intervention	17990	43656
2021-09-02	28953	49	No intervention	17952	43829
2021-09-03	29001	48	No intervention	17914	43984
2021-09-04	29045	44	No intervention	17894	44233
2021-09-05	29093	48	No intervention	17856	44448
2021-09-06	29140	47	No intervention	17818	44673
2021-09-07	29187	47	No intervention	17754	44918
2021-09-08	29235	48	No intervention	17715	45094
2021-09-09	29285	50	No intervention	17708	45290
