Dates	variable	value	upper_ci	color	type
2020-03-15	True	NA	NA	Observed	solid
2020-03-16	True	3	NA	Observed	solid
2020-03-17	True	0	NA	Observed	solid
2020-03-18	True	0	NA	Observed	solid
2020-03-19	True	1	NA	Observed	solid
2020-03-20	True	12	NA	Observed	solid
2020-03-21	True	12	NA	Observed	solid
2020-03-22	True	15	NA	Observed	solid
2020-03-23	True	28	NA	Observed	solid
2020-03-23	mod_2	499	NA	Soc. Dist. + Travel Ban	solid
2020-03-23	mod_2_up	499	NA	NA	solid
2020-03-23	mod_3	499	NA	No Intervention	solid
2020-03-23	mod_3_up	499	NA	NA	solid
2020-03-23	mod_4	499	NA	Moderate return	solid
2020-03-23	mod_4_up	499	NA	NA	solid
2020-03-23	mod_5	499	NA	Normal (pre-intervention)	solid
2020-03-23	mod_5_up	499	NA	NA	solid
2020-03-23	mod_6	499	NA	Cautious return	solid
2020-03-23	mod_6_up	499	NA	NA	solid
2020-03-24	True	14	NA	Observed	solid
2020-03-25	True	9	NA	Observed	solid
2020-03-26	True	19	NA	Observed	solid
2020-03-27	True	39	NA	Observed	solid
2020-03-28	True	6	NA	Observed	solid
2020-03-29	True	20	NA	Observed	solid
2020-03-30	True	32	NA	Observed	solid
2020-03-31	True	7	NA	Observed	solid
2020-04-01	True	24	NA	Observed	solid
2020-04-02	True	21	NA	Observed	solid
2020-04-03	True	9	NA	Observed	solid
2020-04-04	True	11	NA	Observed	solid
2020-04-05	True	8	NA	Observed	solid
2020-04-06	True	13	NA	Observed	solid
2020-04-07	True	8	NA	Observed	solid
2020-04-08	True	9	NA	Observed	solid
2020-04-09	True	12	NA	Observed	solid
2020-04-10	True	7	NA	Observed	solid
2020-04-11	True	10	NA	Observed	solid
2020-04-12	True	2	NA	Observed	solid
2020-04-13	True	3	NA	Observed	solid
2020-04-14	True	8	NA	Observed	solid
2020-04-15	True	1	NA	Observed	solid
2020-04-16	True	7	NA	Observed	solid
2020-04-17	True	1	NA	Observed	solid
2020-04-18	True	4	NA	Observed	solid
2020-04-19	True	2	NA	Observed	solid
2020-04-20	True	6	NA	Observed	solid
2020-04-21	True	19	NA	Observed	solid
2020-04-22	True	11	NA	Observed	solid
2020-04-23	True	10	NA	Observed	solid
2020-04-24	True	3	NA	Observed	solid
2020-04-25	True	7	NA	Observed	solid
2020-04-26	True	11	NA	Observed	solid
2020-04-27	True	13	NA	Observed	solid
2020-04-28	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-04-28	mod_3	NA	NA	No Intervention	solid
2020-04-28	mod_4	NA	NA	Moderate return	solid
2020-04-28	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-04-28	mod_6	NA	NA	Cautious return	solid
2020-04-29	mod_2	38	454	Soc. Dist. + Travel Ban	solid
2020-04-29	mod_3	55	279	No Intervention	solid
2020-04-29	mod_4	15	281	Moderate return	solid
2020-04-29	mod_5	14	94	Normal (pre-intervention)	solid
2020-04-29	mod_6	20	295	Cautious return	solid
2020-04-30	mod_2	39	172	Soc. Dist. + Travel Ban	solid
2020-04-30	mod_3	58	694	No Intervention	solid
2020-04-30	mod_4	15	281	Moderate return	solid
2020-04-30	mod_5	10	220	Normal (pre-intervention)	solid
2020-04-30	mod_6	8	180	Cautious return	solid
2020-05-01	mod_2	46	505	Soc. Dist. + Travel Ban	solid
2020-05-01	mod_3	71	196	No Intervention	solid
2020-05-01	mod_4	11	97	Moderate return	solid
2020-05-01	mod_5	19	268	Normal (pre-intervention)	solid
2020-05-01	mod_6	12	452	Cautious return	solid
2020-05-02	mod_2	50	211	Soc. Dist. + Travel Ban	solid
2020-05-02	mod_3	82	642	No Intervention	solid
2020-05-02	mod_4	11	67	Moderate return	solid
2020-05-02	mod_5	17	252	Normal (pre-intervention)	solid
2020-05-02	mod_6	12	13	Cautious return	solid
2020-05-03	mod_2	59	465	Soc. Dist. + Travel Ban	solid
2020-05-03	mod_3	99	826	No Intervention	solid
2020-05-03	mod_4	20	193	Moderate return	solid
2020-05-03	mod_5	6	113	Normal (pre-intervention)	solid
2020-05-03	mod_6	15	118	Cautious return	solid
2020-05-04	mod_2	67	496	Soc. Dist. + Travel Ban	solid
2020-05-04	mod_3	123	908	No Intervention	solid
2020-05-04	mod_4	6	277	Moderate return	solid
2020-05-04	mod_5	8	99	Normal (pre-intervention)	solid
2020-05-04	mod_6	4	12	Cautious return	solid
2020-05-05	mod_2	68	446	Soc. Dist. + Travel Ban	solid
2020-05-05	mod_3	158	1099	No Intervention	solid
2020-05-05	mod_4	10	105	Moderate return	solid
2020-05-05	mod_5	15	98	Normal (pre-intervention)	solid
