stat	value
thetaS_last_obs_p_mean	0.9473915
thetaI_last_obs_p_mean	0.005382961
thetaR_last_obs_p_mean	0.0472255
thetaS_last_obs_p_ci_low	0.9463415
thetaS_last_obs_p_ci_med	0.9473916
thetaS_last_obs_p_ci_up	0.9484424
thetaI_last_obs_p_ci_low	0.005036944
thetaI_last_obs_p_ci_med	0.005378277
thetaI_last_obs_p_ci_up	0.005755979
thetaR_last_obs_p_ci_low	0.04623732
thetaR_last_obs_p_ci_med	0.04722534
thetaR_last_obs_p_ci_up	0.04821646
R0_p_mean	1.179644
R0_p_ci_low	1.017539
R0_p_ci_med	1.173158
R0_p_ci_up	1.379389
gamma_p_mean	0.08995948
gamma_p_ci_low	0.05557719
gamma_p_ci_med	0.09014871
gamma_p_ci_up	0.1236028
beta_p_mean	0.1055597
beta_p_ci_low	0.06742041
beta_p_ci_med	0.1057827
beta_p_ci_up	0.1427217
incidence_mean	0.1581554
incidence_ci_low	0.05677999
incidence_ci_median	0.1479333
incidence_ci_up	0.316787
thetaI_tp1_mean	0.005413601
thetaI_tp1_ci_low	0.00511461
thetaI_tp1_ci_med	0.005412604
thetaI_tp1_ci_up	0.005716566
thetaR_tp1_mean	0.03123231
thetaR_tp1_ci_low	0.03053792
thetaR_tp1_ci_med	0.03123109
thetaR_tp1_ci_up	0.03193627
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.1056397
R_tp1_ci_low	0.04868666
R_tp1_ci_med	0.093024
R_tp1_ci_up	0.2339026
thetaI_tp2_mean	0.007798507
thetaI_tp2_ci_low	0.007439605
thetaI_tp2_ci_med	0.007797918
thetaI_tp2_ci_up	0.008160139
thetaR_tp2_mean	0.03933189
thetaR_tp2_ci_low	0.03855229
thetaR_tp2_ci_med	0.03933111
thetaR_tp2_ci_up	0.04011222
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1754809
thetaR_max_ci_low	0.08252413
thetaR_max_ci_med	0.1660984
thetaR_max_ci_up	0.3212562
cumInf_mean	0.1861207
cumInf_ci_low	0.08471079
cumInf_ci_med	0.1759484
cumInf_ci_up	0.3446724
dthetaI_tp1_date	04/27/21
first_tp_mean	04/29/21
first_tp_ci_low	04/23/21
first_tp_ci_med	04/29/21
first_tp_ci_up	05/04/21
dthetaI_tp2_date	05/11/21
second_tp_mean	05/07/21
second_tp_ci_low	05/03/21
second_tp_ci_med	05/07/21
second_tp_ci_up	05/11/21
end_p_mean	10/22/21
end_p_ci_low	10/23/21
end_p_ci_med	10/23/21
end_p_ci_up	10/23/21
begin_str	04/07/2021
