stat	value
thetaS_last_obs_p_mean	0.969478
thetaI_last_obs_p_mean	0.0001199092
thetaR_last_obs_p_mean	0.03040212
thetaS_last_obs_p_ci_low	0.9687683
thetaS_last_obs_p_ci_med	0.9694786
thetaS_last_obs_p_ci_up	0.9701824
thetaI_last_obs_p_ci_low	7.641902e-05
thetaI_last_obs_p_ci_med	0.000118868
thetaI_last_obs_p_ci_up	0.0001695677
thetaR_last_obs_p_ci_low	0.0296999
thetaR_last_obs_p_ci_med	0.03040057
thetaR_last_obs_p_ci_up	0.03111019
R0_p_mean	0.5593307
R0_p_ci_low	0.3733091
R0_p_ci_med	0.5637592
R0_p_ci_up	0.7218409
gamma_p_mean	0.1527767
gamma_p_ci_low	0.105822
gamma_p_ci_med	0.1516565
gamma_p_ci_up	0.2061445
beta_p_mean	0.08693949
beta_p_ci_low	0.04246346
beta_p_ci_med	0.08518115
beta_p_ci_up	0.1414314
incidence_mean	0.005695416
incidence_ci_low	0.00277592
incidence_ci_median	0.005575788
incidence_ci_up	0.009304026
thetaI_tp1_mean	0.0001280854
thetaI_tp1_ci_low	8.941582e-05
thetaI_tp1_ci_med	0.0001274378
thetaI_tp1_ci_up	0.0001707936
thetaR_tp1_mean	0.03035918
thetaR_tp1_ci_low	0.02976309
thetaR_tp1_ci_med	0.03035856
thetaR_tp1_ci_up	0.0309566
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.03065145
R_tp1_ci_low	0.02291651
R_tp1_ci_med	0.0305293
R_tp1_ci_up	0.03913255
thetaI_tp2_mean	0.0001262884
thetaI_tp2_ci_low	8.755792e-05
thetaI_tp2_ci_med	0.0001254052
thetaI_tp2_ci_up	0.0001702807
thetaR_tp2_mean	0.0303821
thetaR_tp2_ci_low	0.02976849
thetaR_tp2_ci_med	0.03038059
thetaR_tp2_ci_up	0.03099743
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03067349
thetaR_max_ci_low	0.02057652
thetaR_max_ci_med	0.0304435
thetaR_max_ci_up	0.04208129
cumInf_mean	0.0306735
cumInf_ci_low	0.02057652
cumInf_ci_med	0.0304435
cumInf_ci_up	0.04208129
dthetaI_tp1_date	06/18/21
first_tp_mean	06/13/21
first_tp_ci_low	05/19/21
first_tp_ci_med	06/17/21
first_tp_ci_up	06/20/21
dthetaI_tp2_date	06/19/21
second_tp_mean	06/14/21
second_tp_ci_low	05/19/21
second_tp_ci_med	06/18/21
second_tp_ci_up	06/21/21
end_p_mean	07/18/21
end_p_ci_low	06/29/21
end_p_ci_med	07/14/21
end_p_ci_up	08/31/21
begin_str	05/07/2021
