stat	value
thetaS_last_obs_p_mean	0.9935696
thetaI_last_obs_p_mean	6.404018e-05
thetaR_last_obs_p_mean	0.006366394
thetaS_last_obs_p_ci_low	0.9932566
thetaS_last_obs_p_ci_med	0.9935702
thetaS_last_obs_p_ci_up	0.9938773
thetaI_last_obs_p_ci_low	3.587434e-05
thetaI_last_obs_p_ci_med	6.318075e-05
thetaI_last_obs_p_ci_up	9.72656e-05
thetaR_last_obs_p_ci_low	0.006060569
thetaR_last_obs_p_ci_med	0.006365754
thetaR_last_obs_p_ci_up	0.00667785
R0_p_mean	1.777196
R0_p_ci_low	0.7507964
R0_p_ci_med	1.624489
R0_p_ci_up	3.662829
gamma_p_mean	0.05491466
gamma_p_ci_low	0.00740429
gamma_p_ci_med	0.03968848
gamma_p_ci_up	0.1931967
beta_p_mean	0.0862894
beta_p_ci_low	0.01083228
beta_p_ci_med	0.06926989
beta_p_ci_up	0.2566646
incidence_mean	0.02754395
incidence_ci_low	3.220728e-05
incidence_ci_median	0.0003129798
incidence_ci_up	0.4056463
thetaI_tp1_mean	0.00443975
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.04879018
thetaR_tp1_mean	0.01414111
thetaR_tp1_ci_low	0.0031665
thetaR_tp1_ci_med	0.006951231
thetaR_tp1_ci_up	0.07345498
Y_tp1_mean	0.004439935
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.04879625
R_tp1_mean	0.01414096
R_tp1_ci_low	0.003148672
R_tp1_ci_med	0.006956634
R_tp1_ci_up	0.07349317
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02593474
thetaR_max_ci_low	0.002793426
thetaR_max_ci_med	0.007127395
thetaR_max_ci_up	0.2715842
cumInf_mean	0.03357924
cumInf_ci_low	0.00280574
cumInf_ci_med	0.007229217
cumInf_ci_up	0.408191
dthetaI_tp1_date	07/28/21
first_tp_mean	04/17/21
first_tp_ci_low	02/16/21
first_tp_ci_med	03/26/21
first_tp_ci_up	09/02/21
dthetaI_tp2_date	07/28/21
second_tp_mean	04/21/21
second_tp_ci_low	02/18/21
second_tp_ci_med	03/28/21
second_tp_ci_up	09/02/21
end_p_mean	06/13/21
end_p_ci_low	04/08/21
end_p_ci_med	05/17/21
end_p_ci_up	09/02/21
begin_str	02/15/2021
