stat	value
thetaS_last_obs_p_mean	0.9998328
thetaI_last_obs_p_mean	8.146109e-05
thetaR_last_obs_p_mean	8.575461e-05
thetaS_last_obs_p_ci_low	0.9997775
thetaS_last_obs_p_ci_med	0.9998339
thetaS_last_obs_p_ci_up	0.9998819
thetaI_last_obs_p_ci_low	4.765964e-05
thetaI_last_obs_p_ci_med	8.027364e-05
thetaI_last_obs_p_ci_up	0.0001219141
thetaR_last_obs_p_ci_low	5.301602e-05
thetaR_last_obs_p_ci_med	8.488544e-05
thetaR_last_obs_p_ci_up	0.0001232613
R0_p_mean	1.824561
R0_p_ci_low	0.9023206
R0_p_ci_med	1.750378
R0_p_ci_up	3.195247
gamma_p_mean	0.09345642
gamma_p_ci_low	0.03487902
gamma_p_ci_med	0.09059125
gamma_p_ci_up	0.1687561
beta_p_mean	0.1638778
beta_p_ci_low	0.05367131
beta_p_ci_med	0.1601127
beta_p_ci_up	0.2964486
incidence_mean	0.4409404
incidence_ci_low	0.0001521836
incidence_ci_median	0.5149178
incidence_ci_up	0.9428516
thetaI_tp1_mean	0.02559099
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.002367476
thetaI_tp1_ci_up	0.2156253
thetaR_tp1_mean	0.03189935
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.003354443
thetaR_tp1_ci_up	0.3062184
Y_tp1_mean	0.02559096
Y_tp1_ci_low	0
Y_tp1_ci_med	0.002371328
Y_tp1_ci_up	0.2155226
R_tp1_mean	0.03189963
R_tp1_ci_low	0
R_tp1_ci_med	0.003353686
R_tp1_ci_up	0.3064973
thetaI_tp2_mean	0.05402484
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0.01918247
thetaI_tp2_ci_up	0.2388694
thetaR_tp2_mean	0.194213
thetaR_tp2_ci_low	0
thetaR_tp2_ci_med	0.03608619
thetaR_tp2_ci_up	0.8449898
Y_tp2_mean	0.05402532
Y_tp2_ci_low	0
Y_tp2_ci_med	0.01917502
Y_tp2_ci_up	0.2388736
R_tp2_mean	0.1942129
R_tp2_ci_low	0
R_tp2_ci_med	0.03606173
R_tp2_ci_up	0.8450112
thetaR_max_mean	0.40861
thetaR_max_ci_low	0
thetaR_max_ci_med	0.4210946
thetaR_max_ci_up	0.9293696
cumInf_mean	0.4399226
cumInf_ci_low	0
cumInf_ci_med	0.5113898
cumInf_ci_up	0.9426842
dthetaI_tp1_date	08/05/20
first_tp_mean	08/24/20
first_tp_ci_low	05/25/20
first_tp_ci_med	08/30/20
first_tp_ci_up	11/12/20
dthetaI_tp2_date	09/13/20
second_tp_mean	09/04/20
second_tp_ci_low	05/28/20
second_tp_ci_med	09/17/20
second_tp_ci_up	11/12/20
end_p_mean	10/20/20
end_p_ci_low	06/24/20
end_p_ci_med	11/12/20
end_p_ci_up	11/12/20
begin_str	04/27/2020
