stat	value
thetaS_last_obs_p_mean	0.9956462
thetaI_last_obs_p_mean	0.001602223
thetaR_last_obs_p_mean	0.00275161
thetaS_last_obs_p_ci_low	0.9953543
thetaS_last_obs_p_ci_med	0.9956467
thetaS_last_obs_p_ci_up	0.995934
thetaI_last_obs_p_ci_low	0.001431133
thetaI_last_obs_p_ci_med	0.001601127
thetaI_last_obs_p_ci_up	0.001779188
thetaR_last_obs_p_ci_low	0.002523299
thetaR_last_obs_p_ci_med	0.002751362
thetaR_last_obs_p_ci_up	0.002982782
R0_p_mean	1.610876
R0_p_ci_low	1.134362
R0_p_ci_med	1.581206
R0_p_ci_up	2.261243
gamma_p_mean	0.0591802
gamma_p_ci_low	0.03337992
gamma_p_ci_med	0.05903626
gamma_p_ci_up	0.08579322
beta_p_mean	0.09348964
beta_p_ci_low	0.05545355
beta_p_ci_med	0.09350343
beta_p_ci_up	0.1316619
incidence_mean	0.3501548
incidence_ci_low	0.02414507
incidence_ci_median	0.3342387
incidence_ci_up	0.7642742
thetaI_tp1_mean	0.03770727
thetaI_tp1_ci_low	0.002037879
thetaI_tp1_ci_med	0.02580471
thetaI_tp1_ci_up	0.1383206
thetaR_tp1_mean	0.06742389
thetaR_tp1_ci_low	0.01025973
thetaR_tp1_ci_med	0.04978093
thetaR_tp1_ci_up	0.2275345
Y_tp1_mean	0.03770695
Y_tp1_ci_low	0.0020363
Y_tp1_ci_med	0.02579376
Y_tp1_ci_up	0.1383757
R_tp1_mean	0.06742455
R_tp1_ci_low	0.01025413
R_tp1_ci_med	0.04979643
R_tp1_ci_up	0.2276515
thetaI_tp2_mean	0.06601148
thetaI_tp2_ci_low	0.002879934
thetaI_tp2_ci_med	0.06161377
thetaI_tp2_ci_up	0.1680046
thetaR_tp2_mean	0.2342322
thetaR_tp2_ci_low	0.01814135
thetaR_tp2_ci_med	0.194576
thetaR_tp2_ci_up	0.6288059
Y_tp2_mean	0.06601203
Y_tp2_ci_low	0.002862587
Y_tp2_ci_med	0.06162984
Y_tp2_ci_up	0.1680943
R_tp2_mean	0.2342332
R_tp2_ci_low	0.01807962
R_tp2_ci_med	0.1945325
R_tp2_ci_up	0.628928
thetaR_max_mean	0.2850645
thetaR_max_ci_low	0.02076778
thetaR_max_ci_med	0.2542889
thetaR_max_ci_up	0.6888005
cumInf_mean	0.3492407
cumInf_ci_low	0.02470928
cumInf_ci_med	0.3327143
cumInf_ci_up	0.763823
dthetaI_tp1_date	09/22/20
first_tp_mean	10/03/20
first_tp_ci_low	06/07/20
first_tp_ci_med	10/10/20
first_tp_ci_up	11/27/20
dthetaI_tp2_date	11/13/20
second_tp_mean	10/20/20
second_tp_ci_low	06/13/20
second_tp_ci_med	11/01/20
second_tp_ci_up	11/27/20
end_p_mean	11/26/20
end_p_ci_low	11/27/20
end_p_ci_med	11/27/20
end_p_ci_up	11/27/20
begin_str	05/12/2020
